seed,profiles,p95_response_round_robin,p95_response_adaptive,p95_response_difference,weighted_score_round_robin,weighted_score_adaptive,weighted_score_difference,transition_p99_ms,accepted_switches,held_decisions,dwell_blocked_decisions,low_confidence_decisions,mean_confidence,score_fcfs,score_sjf,score_round_robin,score_priority,score_priority_rr
2026000492,io_intensive/interactive/batch,46.39999999999999,46.39999999999999,0.0,0.19505877424655368,0.19505877424655368,0.0,0.1857462499999999,1,79,0,79,0.5109826845092583,0.2652188841818904,0.17839219539149215,0.19505877424655368,0.3472087213585828,0.7929791777896422
2026000493,interactive/batch/io_intensive,49.699999999999996,49.699999999999996,0.0,0.1794300979519145,0.1794300979519145,0.0,0.13502667999999998,1,79,0,79,0.5245259336111326,0.30255226319840856,0.15206521245673382,0.1794300979519145,0.35069652001668133,0.7885148764498235
2026000494,io_intensive/interactive/mixed,59.5,59.5,0.0,0.16265527950310554,0.16265527950310554,0.0,0.16235962999999978,1,107,0,107,0.5075100117364905,0.3967172542491251,0.13253162230513202,0.16265527950310554,0.38134462033584027,0.7871319520174482
2026000495,batch/cpu_intensive/io_intensive,50.099999999999994,50.099999999999994,0.0,0.21940497684276633,0.21869848496742283,-0.0007064918753434957,0.1444997,1,110,0,109,0.4686911343657536,0.3243351736761732,0.15495720399429386,0.21940497684276633,0.3671752841998011,0.767154065620542
2026000496,mixed/io_intensive/interactive,51.25,51.25,0.0,0.17797981721249045,0.17797981721249045,0.0,0.1347705,1,90,0,90,0.476893231576704,0.3447759177040946,0.08200528605574565,0.17797981721249045,0.35492903724473385,0.7793917192025899
2026000497,cpu_intensive/batch/mixed,50.099999999999994,50.099999999999994,0.0,0.21155384861577853,0.21155384861577853,0.0,0.17762321999999994,1,133,0,133,0.4624526702308912,0.3795424303470502,0.13202519379844962,0.21155384861577853,0.3760112884345236,0.764656007751938
2026000498,io_intensive/mixed/cpu_intensive,49.9,49.9,0.0,0.18735554699537751,0.18735554699537751,0.0,0.20208712,1,111,0,111,0.5001051084046004,0.3501230029282306,0.13765001621796952,0.18735554699537751,0.4199387960902331,0.7680424910801167
2026000499,interactive/mixed/io_intensive,51.75,51.75,0.0,0.1696691593020621,0.1696691593020621,0.0,0.15779292999999955,1,79,0,79,0.4711616454969146,0.3237158875903219,0.10214990601503761,0.1696691593020621,0.3387494451823559,0.7945253759398496
2026000500,mixed/batch/cpu_intensive,49.55,49.55,0.0,0.21649735596994152,0.21649735596994152,0.0,0.14044012999999997,1,143,0,143,0.46700881655276016,0.3263956590375493,0.19908169727675742,0.21649735596994152,0.3414673057307589,0.7633945535148828
2026000501,io_intensive/mixed/batch,55.699999999999996,55.699999999999996,0.0,0.19946113004200014,0.19938188445994134,-7.924558205879562e-05,0.13623448,1,122,0,122,0.45960537566128046,0.3832710043310062,0.1695205479452055,0.19946113004200014,0.41233749049870067,0.77279299847793
2026000502,batch/interactive/io_intensive,53.349999999999994,53.349999999999994,0.0,0.18999019520456367,0.18999019520456367,0.0,0.13569125000000004,0,100,0,100,0.4911779183154136,0.31695321518139774,0.1071292413267251,0.18999019520456367,0.303977101578808,0.7815001906214258
2026000503,mixed/io_intensive/interactive,53.5,53.5,0.0,0.17426772254555858,0.17426772254555858,0.0,0.14713718999999975,0,94,0,94,0.47645397122065397,0.3071874092049359,0.09781852946288891,0.17426772254555858,0.3526050263195715,0.7800278115765688
2026000504,batch/mixed/io_intensive,55.699999999999996,55.699999999999996,0.0,0.20616673828964338,0.20609511531299246,-7.162297665092021e-05,0.13889696,1,112,0,112,0.45834135733705494,0.30387423517712214,0.1327082221035771,0.20616673828964338,0.3395462925595146,0.7713894821142553
2026000505,mixed/io_intensive/batch,49.699999999999996,49.699999999999996,0.0,0.18744670772145905,0.18725722406442447,-0.0001894836570345837,0.13262926,1,97,1,96,0.4914470338813285,0.31825387678006,0.1345802919708029,0.18744670772145905,0.39012065816339514,0.7733424574209246
2026000506,io_intensive/batch/mixed,55.699999999999996,55.699999999999996,0.0,0.20826464052756077,0.20826464052756077,0.0,0.13676684,1,126,0,126,0.475494400425707,0.3487964223366636,0.19862960062646828,0.20826464052756077,0.3738474619843505,0.7731010180109632
2026000507,io_intensive/mixed/cpu_intensive,46.9,46.9,0.0,0.19027076640660853,0.19027076640660853,0.0,0.13318175,1,121,0,121,0.48292967265894005,0.3847063546927748,0.16835162854922125,0.19027076640660853,0.4089484419621815,0.7747908136015667
2026000508,mixed/cpu_intensive/io_intensive,53.9,53.9,0.0,0.21489331026528258,0.21489331026528258,0.0,0.13683204000000002,1,144,0,144,0.4733208212667853,0.4415794481126063,0.14941459678301783,0.21489331026528258,0.3816116608322036,0.765209541525331
2026000509,io_intensive/cpu_intensive/batch,48.099999999999994,48.099999999999994,0.0,0.19316097475762078,0.19316097475762078,0.0,0.13292702,1,119,0,119,0.4987508123905416,0.34643989365959077,0.19569996482588817,0.19316097475762078,0.3587776354981273,0.7712803376714739
2026000510,cpu_intensive/io_intensive/batch,48.64999999999999,48.64999999999999,0.0,0.2211995772415008,0.2211995772415008,0.0,0.13408369,1,109,0,109,0.4401358522372708,0.3299126299101638,0.15306122448979595,0.2211995772415008,0.365611214249272,0.7701632653061224
2026000511,interactive/cpu_intensive/mixed,53.45,53.45,0.0,0.20865374201234702,0.20865374201234702,0.0,0.133145,1,112,0,112,0.5152251780650898,0.46789792901051463,0.16247122702672223,0.20865374201234702,0.4244245892239685,0.77241733607323
2026000512,cpu_intensive/interactive/io_intensive,46.9,46.9,0.0,0.19305634604439384,0.19203187250996015,-0.0010244735344336897,0.13615624999999998,2,78,0,78,0.530853677320984,0.4111294123875808,0.07737688098495211,0.19305634604439384,0.4155320015799409,0.772999316005472
2026000513,cpu_intensive/interactive/mixed,52.0,52.0,0.0,0.21275530636764117,0.21275530636764117,0.0,0.13225800000000001,1,110,0,110,0.49583076337988946,0.4645522041559883,0.11426491994177583,0.21275530636764117,0.454097732369556,0.7703056768558951
2026000514,cpu_intensive/mixed/interactive,55.349999999999994,55.349999999999994,0.0,0.2339831742436499,0.2339831742436499,0.0,0.13656014,1,111,0,111,0.45019397517681664,0.41053227633069084,0.18397069335239458,0.2339831742436499,0.280614000688846,0.7777877055039314
2026000515,mixed/io_intensive/interactive,58.25,58.25,0.0,0.14571865443425078,0.14541284403669727,-0.0003058103975535076,0.13904572000000004,1,91,1,90,0.5021198801803224,0.30121901985223354,0.0835618943134028,0.14571865443425078,0.3290240261516358,0.7833241908941305
2026000516,cpu_intensive/batch/mixed,53.099999999999994,53.099999999999994,0.0,0.21698841698841698,0.21698841698841698,0.0,0.13501564000000002,1,142,0,142,0.45255190351133084,0.3238276863820342,0.14305555555555555,0.21698841698841698,0.35478764478764474,0.7643719806763285
2026000517,interactive/cpu_intensive/mixed,52.45,52.45,0.0,0.19742354419773775,0.19742354419773775,0.0,0.1799860399999998,1,112,0,112,0.49886486897057963,0.4196427709814512,0.13505484460694697,0.19742354419773775,0.4030084078755343,0.7779250457038391
2026000518,cpu_intensive/interactive/io_intensive,48.9,48.9,0.0,0.19987250811312007,0.19987250811312007,0.0,0.13628552000000002,1,94,0,94,0.4958104808285339,0.4928051727569105,0.0789790996784566,0.19987250811312007,0.42699388247894954,0.77828577170418
2026000519,batch/io_intensive/cpu_intensive,45.0,45.0,0.0,0.2158011540168664,0.2158011540168664,0.0,0.13980172000000002,1,116,0,116,0.4888553856064489,0.36078285686823547,0.18580987872587473,0.2158011540168664,0.3638821400243685,0.7714222614840989
2026000520,cpu_intensive/batch/mixed,52.099999999999994,52.099999999999994,0.0,0.2107609290685853,0.2107609290685853,0.0,0.13276652,1,144,0,144,0.49689423841150826,0.4517998350290666,0.12439093484419263,0.2107609290685853,0.40953905805790963,0.7653257790368272
2026000521,cpu_intensive/mixed/io_intensive,57.349999999999994,57.349999999999994,0.0,0.22877724418175105,0.22877724418175105,0.0,0.13872884000000002,1,127,0,127,0.4674954450379871,0.4509131919768788,0.13055555555555556,0.22877724418175105,0.4213293614705123,0.765625
2026000522,batch/cpu_intensive/interactive,51.099999999999994,51.099999999999994,0.0,0.2174853801169591,0.2174853801169591,0.0,0.13201706,1,107,0,107,0.49357491826530286,0.4302670034859957,0.1376718213058419,0.2174853801169591,0.42181286549707603,0.7718642611683848
2026000523,interactive/io_intensive/cpu_intensive,50.8,50.8,0.0,0.15688729874776386,0.15652951699463327,-0.00035778175313058713,0.139583,1,100,1,99,0.5072063466938401,0.31941683782769054,0.12672127255460588,0.15688729874776386,0.47081013323229964,0.7799738841405508
2026000524,batch/interactive/cpu_intensive,51.55,51.55,0.0,0.2115595710546314,0.2115595710546314,0.0,0.14141338999999994,1,123,0,123,0.4433042831535843,0.35215476735408563,0.17139097744360904,0.2115595710546314,0.3632728563969823,0.7682706766917293
2026000525,interactive/mixed/cpu_intensive,51.8,51.8,0.0,0.20165595380760432,0.20165595380760432,0.0,0.132598,0,112,0,112,0.4752179543782857,0.45578669311126285,0.14547774901542695,0.20165595380760432,0.4594454733631115,0.7739074550128535
2026000526,cpu_intensive/interactive/mixed,49.9,49.9,0.0,0.20960040211108322,0.20960040211108322,0.0,0.13728823999999998,1,136,0,136,0.4891711013301185,0.5127830421739719,0.11281932724540515,0.20960040211108322,0.4525634581553154,0.7662119986128771
2026000527,cpu_intensive/interactive/batch,49.64999999999999,49.64999999999999,0.0,0.20809320972187417,0.20809320972187417,0.0,0.13460706,0,135,0,135,0.4564921935321193,0.4129130845483403,0.11535071149729255,0.20809320972187417,0.3808036259384886,0.7674096461402846
2026000528,io_intensive/batch/cpu_intensive,45.749999999999986,45.749999999999986,0.0,0.20115639280052228,0.20059684789704374,-0.0005595449034785371,0.13634255999999997,1,118,0,117,0.48222609649542963,0.3505057951377396,0.2128829536527887,0.20115639280052228,0.3295952625198172,0.7730754124116261
2026000529,interactive/mixed/cpu_intensive,53.9,53.9,0.0,0.1891853126792886,0.1891853126792886,0.0,0.14069484000000004,1,124,0,124,0.49060573653051387,0.3515366033429261,0.16108139729232826,0.1891853126792886,0.3578716262914227,0.7729817817148588
2026000530,interactive/io_intensive/mixed,54.5,54.5,0.0,0.1673417181837561,0.1673417181837561,0.0,0.18222324999999995,1,95,0,95,0.5462145137227378,0.3422437733867497,0.1267627222562845,0.1673417181837561,0.4400475447810769,0.7841303903535664
2026000531,io_intensive/cpu_intensive/interactive,46.349999999999994,46.349999999999994,0.0,0.19991144564976754,0.19991144564976754,0.0,0.14635051999999996,1,106,0,106,0.5155978440210348,0.5275081212913595,0.1288850249945664,0.19991144564976754,0.36810617930925915,0.77787437513584
2026000532,batch/cpu_intensive/mixed,52.099999999999994,52.099999999999994,0.0,0.20763546798029558,0.20763546798029558,0.0,0.13841168,1,132,0,132,0.4612943914141833,0.30950795951527227,0.14473526593195976,0.20763546798029558,0.38655589333688933,0.7647041207474845
2026000533,io_intensive/batch/mixed,55.349999999999994,55.349999999999994,0.0,0.2046377517868746,0.2046377517868746,0.0,0.14673270000000005,1,110,0,110,0.469749954406458,0.31848646153497623,0.1927194501297652,0.2046377517868746,0.35600477353654597,0.7744509401169222
2026000534,cpu_intensive/io_intensive/mixed,52.45,52.45,0.0,0.2078897078897079,0.2078897078897079,0.0,0.13277352,1,144,0,144,0.4743754603240344,0.37077524335642664,0.1568557480707095,0.2078897078897079,0.3711217814120189,0.7668761120996441
2026000535,cpu_intensive/mixed/interactive,51.8,51.8,0.0,0.22037277448071213,0.22037277448071213,0.0,0.1369765,1,99,0,99,0.4891359953611222,0.42856514848671695,0.14897997379749203,0.22037277448071213,0.3535556552342834,0.7754538648699232
2026000536,io_intensive/batch/interactive,55.349999999999994,55.349999999999994,0.0,0.1841279069767442,0.1841279069767442,0.0,0.14747749999999982,1,79,0,79,0.49578330015210115,0.28952244209632527,0.15623101001445774,0.1841279069767442,0.33576935009870645,0.7847996957403651
2026000537,batch/cpu_intensive/io_intensive,52.099999999999994,52.099999999999994,0.0,0.22188821042743073,0.22188821042743073,0.0,0.13611618,1,121,0,121,0.4732892146012802,0.3721329011219224,0.13843675822312645,0.22188821042743073,0.36138684210833033,0.7711936249576128
2026000538,batch/cpu_intensive/mixed,52.55,52.55,0.0,0.22102803738317758,0.22102803738317758,0.0,0.13683044000000003,1,132,0,132,0.4515556470680172,0.3806808433282036,0.18784765404638226,0.22102803738317758,0.3672525538864754,0.7666322466440478
2026000539,mixed/interactive/io_intensive,58.25,58.25,0.0,0.19017821385662792,0.19017821385662792,0.0,0.13503384,1,84,0,84,0.4831123244185882,0.3445036020150586,0.11786278492439628,0.19017821385662792,0.2958726600511585,0.7884788986684721
2026000540,mixed/batch/io_intensive,52.349999999999994,52.349999999999994,0.0,0.2209784411276948,0.2209784411276948,0.0,0.1327666,1,120,0,120,0.4439130041204834,0.37536964822792246,0.17087829272156665,0.2209784411276948,0.36523105154363955,0.7757763038890564
2026000541,io_intensive/cpu_intensive/batch,48.55,48.55,0.0,0.1996124031007752,0.1996124031007752,0.0,0.14334724999999995,1,101,0,101,0.4783220860313127,0.3086475613933616,0.17321499800558438,0.1996124031007752,0.411411516363368,0.7722875947347427
2026000542,batch/cpu_intensive/io_intensive,50.099999999999994,50.099999999999994,0.0,0.2112428068367259,0.2111569183200206,-8.588851670529585e-05,0.14662316000000003,1,124,0,124,0.47730435714411346,0.3715424849600763,0.1417326650090175,0.2112428068367259,0.38244095886500834,0.7671179472639638
2026000543,batch/mixed/interactive,56.349999999999994,56.349999999999994,0.0,0.21970524017467247,0.21970524017467247,0.0,0.1421083,1,105,0,105,0.46664679879988835,0.41196526287588364,0.13800385299347956,0.21970524017467247,0.38093037617662373,0.7741923532898637
2026000544,cpu_intensive/io_intensive/batch,48.099999999999994,48.099999999999994,0.0,0.21495327102803735,0.21495327102803735,0.0,0.135708,1,100,0,100,0.48803394763869296,0.3147755914742927,0.17046877795670065,0.21495327102803735,0.36890930491515633,0.7733047056718554
2026000545,interactive/cpu_intensive/mixed,49.9,49.9,0.0,0.19344338525924204,0.19344338525924204,0.0,0.13305053000000003,1,97,0,97,0.5096488798913035,0.4619297067710174,0.14920495865898192,0.19344338525924204,0.45708409672169265,0.7784728718428437
2026000546,cpu_intensive/mixed/io_intensive,48.349999999999994,48.349999999999994,0.0,0.19595509967098898,0.19595509967098898,0.0,0.15905444999999993,1,115,0,115,0.47569093417341196,0.46468708760962296,0.13120404411764705,0.19595509967098898,0.3554448217076827,0.7732077205882353
2026000547,mixed/interactive/batch,53.699999999999996,53.699999999999996,0.0,0.20136075620650257,0.20136075620650257,0.0,0.15654759999999995,0,96,0,96,0.4628669034426085,0.3196629386080818,0.1469092104674963,0.20136075620650257,0.42230598390672897,0.776676967824032
2026000548,interactive/batch/cpu_intensive,51.55,51.55,0.0,0.19997181510710255,0.19997181510710255,0.0,0.13869098000000002,1,122,0,122,0.5076464920966458,0.3879936296702523,0.2523698476634665,0.19997181510710255,0.3329305405682996,0.7734214725324824
2026000549,interactive/mixed/batch,52.05,52.05,0.0,0.1992504140155147,0.19916325285452802,-8.71611609866707e-05,0.13774599,1,111,0,111,0.4584338501464581,0.3424303620307293,0.15758468335787923,0.1992504140155147,0.44011724320541606,0.7727540500736376
2026000550,io_intensive/mixed/batch,53.699999999999996,53.699999999999996,0.0,0.19828412159219577,0.19828412159219577,0.0,0.13614380999999998,1,107,0,107,0.4905477251113677,0.3792513559746872,0.2005309926311227,0.19828412159219577,0.33916667085282276,0.7831057650628521
2026000551,mixed/batch/cpu_intensive,50.099999999999994,50.099999999999994,0.0,0.19113026303977015,0.19113026303977015,0.0,0.13474708999999999,1,123,0,123,0.46690105179366415,0.2890199857644631,0.13912201420271145,0.19113026303977015,0.4079953884913526,0.7648805681084571
2026000552,io_intensive/cpu_intensive/batch,50.099999999999994,50.099999999999994,0.0,0.1996989018774353,0.1996989018774353,0.0,0.13440692,1,124,0,124,0.49036850471403987,0.37078942564289935,0.17985449973055506,0.1996989018774353,0.3573058642835384,0.7714657804921861
2026000553,batch/io_intensive/cpu_intensive,47.099999999999994,47.099999999999994,0.0,0.20480376487302432,0.20480376487302432,0.0,0.13855225000000002,1,125,0,125,0.4963721622210663,0.33309583383277347,0.16739873108833578,0.20480376487302432,0.34689336589334396,0.7722466243696111
2026000554,cpu_intensive/mixed/io_intensive,51.45,51.45,0.0,0.2082917082917083,0.2082917082917083,0.0,0.13526274,1,114,0,114,0.4838866796673938,0.3903096398040786,0.1372186247301881,0.2082917082917083,0.35605654035886586,0.7708911501695961
2026000555,cpu_intensive/interactive/mixed,55.349999999999994,55.349999999999994,0.0,0.20747237918529138,0.20747237918529138,0.0,0.13502939,0,134,0,134,0.4659451425940747,0.49806420919290256,0.13858315964880036,0.20747237918529138,0.40546520682214154,0.7682796465222349
2026000556,io_intensive/mixed/interactive,53.25,53.25,0.0,0.16331658291457285,0.16331658291457285,0.0,0.152875,1,100,0,100,0.5306614278211912,0.441039584670046,0.09821753364859949,0.16331658291457285,0.42782739389765473,0.7821025827573663
2026000557,cpu_intensive/batch/io_intensive,50.64999999999999,50.64999999999999,0.0,0.22160225004536382,0.22160225004536382,0.0,0.1313039,1,110,0,110,0.4827146987097814,0.44948016283373243,0.14923874853605484,0.22160225004536382,0.39249643508926285,0.7699933076794379
2026000558,cpu_intensive/mixed/io_intensive,52.45,52.45,0.0,0.2149136101849045,0.2149136101849045,0.0,0.13246418999999998,1,131,0,131,0.4862334676653897,0.42400343334580737,0.12247793190416141,0.2149136101849045,0.41411197795816757,0.7676544766708702
2026000559,io_intensive/cpu_intensive/batch,46.749999999999986,46.749999999999986,0.0,0.20316860942373993,0.20316860942373993,0.0,0.13456593,1,123,0,123,0.5047444654063371,0.3554424499822451,0.1634586801426873,0.20316860942373993,0.3951024931447057,0.7676872770511296
2026000560,batch/cpu_intensive/interactive,50.64999999999999,50.64999999999999,0.0,0.2175061839442321,0.2175061839442321,0.0,0.13633699999999999,1,98,0,98,0.4745218321268159,0.4316305683413364,0.11182177197802198,0.2175061839442321,0.390263098718237,0.7706473214285714
2026000561,io_intensive/batch/cpu_intensive,49.0,49.0,0.0,0.1963146139119336,0.1963146139119336,0.0,0.13522072,1,134,0,134,0.500566456802902,0.3234651436830808,0.19558452481076533,0.1963146139119336,0.39703713678720476,0.7684188393608073
2026000562,batch/interactive/cpu_intensive,48.55,48.55,0.0,0.21380928853754944,0.21380928853754944,0.0,0.1824438400000001,1,116,0,116,0.44807886188898566,0.32009428613453783,0.16205106014712245,0.21380928853754944,0.34707848820902626,0.7681739506707053
2026000563,cpu_intensive/interactive/io_intensive,49.9,49.9,0.0,0.18751198006517156,0.18751198006517156,0.0,0.19981201,1,111,0,111,0.4791530012059526,0.41011548029298117,0.08996006098686939,0.18751198006517156,0.42101500989421003,0.770505737356566
2026000564,batch/interactive/cpu_intensive,49.099999999999994,49.099999999999994,0.0,0.2053710178710179,0.2053710178710179,0.0,0.14400568,1,118,0,118,0.4773860320346574,0.36351899747698757,0.15743365730241482,0.2053710178710179,0.40330154263081097,0.7719934102141681
2026000565,mixed/io_intensive/cpu_intensive,45.9,45.9,0.0,0.19405628813225742,0.19405628813225742,0.0,0.13276706,0,108,0,108,0.530811850769762,0.36283540195365305,0.12911736488647266,0.19405628813225742,0.42684422002703554,0.7722657499200511
2026000566,batch/cpu_intensive/io_intensive,52.55,52.55,0.0,0.20688662168833308,0.206804344248807,-8.227743952607391e-05,0.16399967999999984,1,129,0,129,0.4787648702924079,0.34696761439707585,0.13551495016611295,0.20688662168833308,0.38521314965294334,0.7672093023255814
2026000567,io_intensive/cpu_intensive/interactive,50.9,50.9,0.0,0.20057646659884706,0.20057646659884706,0.0,0.14310267999999998,1,104,0,104,0.5265655517584018,0.5039192497183498,0.0998452012383901,0.20057646659884706,0.44672625456535875,0.7729921690038244
2026000568,batch/io_intensive/mixed,54.699999999999996,54.699999999999996,0.0,0.21116332683099837,0.21116332683099837,0.0,0.14376752,1,94,0,94,0.4700562124150663,0.3381291177557172,0.1647069464544139,0.21116332683099837,0.3901324111580303,0.7796219247467439
2026000569,cpu_intensive/batch/io_intensive,52.55,52.55,0.0,0.21294021294021287,0.21294021294021287,0.0,0.13833336000000002,1,108,0,108,0.4571712184254622,0.3460427169475532,0.15669960131738606,0.21294021294021287,0.33401358545018356,0.7719708788351534
2026000570,cpu_intensive/mixed/interactive,52.45,52.45,0.0,0.22683577025607884,0.22683577025607884,0.0,0.1530213200000001,0,125,0,125,0.4691559767826362,0.4558907639120338,0.12083832335329342,0.22683577025607884,0.41980326900107395,0.7663772455089821
2026000571,batch/io_intensive/interactive,51.699999999999996,51.699999999999996,0.0,0.21126463453222236,0.21115916042611538,-0.0001054741061069786,0.13893264,1,83,0,82,0.4916218181181297,0.40269868008824145,0.11500099740674248,0.21126463453222236,0.3747680571108177,0.7806203869938161
2026000572,io_intensive/interactive/cpu_intensive,47.9,47.9,0.0,0.1764489645876731,0.1764489645876731,0.0,0.13520475000000004,1,97,0,97,0.5399489872907054,0.3836569337196237,0.0930338304838123,0.1764489645876731,0.45011113144844195,0.7737813750454711
2026000573,batch/cpu_intensive/mixed,53.55,53.55,0.0,0.22767969207597688,0.22767969207597688,0.0,0.13475499999999999,1,116,0,116,0.5166915001349943,0.40489272667519793,0.18590243142144638,0.22767969207597688,0.31894351041370117,0.769443578553616
2026000574,mixed/cpu_intensive/interactive,47.9,47.9,0.0,0.2099745870393901,0.2099745870393901,0.0,0.14048664000000002,1,104,0,104,0.4820581166540199,0.5103942366990079,0.11950914491167734,0.2099745870393901,0.4521397979815335,0.7696967328435205
2026000575,batch/io_intensive/mixed,53.699999999999996,53.699999999999996,0.0,0.19654312188168208,0.19654312188168208,0.0,0.13942482,1,102,0,102,0.47892455072018836,0.3033776812347295,0.141839378238342,0.19654312188168208,0.35399933939742245,0.7746113989637307
2026000576,interactive/io_intensive/cpu_intensive,47.0,47.0,0.0,0.16661062542030936,0.16661062542030936,0.0,0.13802664,1,92,0,92,0.4793279865155341,0.2614942150440669,0.1589178901576944,0.16661062542030936,0.3189585356893651,0.7883360522022839
2026000577,batch/cpu_intensive/io_intensive,48.099999999999994,48.099999999999994,0.0,0.2153621981681932,0.2153621981681932,0.0,0.13876025,1,125,0,125,0.4842964495973258,0.39048527393044213,0.17591414944356124,0.2153621981681932,0.3427036569426566,0.7689586645468998
2026000578,cpu_intensive/io_intensive/interactive,52.45,52.45,0.0,0.20286553260429324,0.20286553260429324,0.0,0.13527354,1,106,0,106,0.49710227462360285,0.5272661857001213,0.10980591333776774,0.20286553260429324,0.3992740683449612,0.7756016385048643
2026000579,io_intensive/cpu_intensive/mixed,49.45,49.45,0.0,0.19186404860438497,0.19186404860438497,0.0,0.13622766,1,123,0,123,0.4879052126232708,0.4256507809834513,0.13830436030553356,0.19186404860438497,0.46882610761695703,0.7700927357032458
2026000580,io_intensive/interactive/mixed,52.25,52.25,0.0,0.14946105122791417,0.14946105122791417,0.0,0.14380674999999968,1,93,0,93,0.5115144070655218,0.31849337834530855,0.1168145838330535,0.14946105122791417,0.31672733336583875,0.7955145118733509
2026000581,io_intensive/batch/cpu_intensive,48.099999999999994,48.099999999999994,0.0,0.20308909880010212,0.20308909880010212,0.0,0.13931828000000002,0,117,0,117,0.44769975149737445,0.33520249846857225,0.1905851585485453,0.20308909880010212,0.3418612970735111,0.768715266426937
2026000582,interactive/cpu_intensive/io_intensive,47.9,47.9,0.0,0.1919895762519828,0.1919895762519828,0.0,0.1318628,1,110,0,110,0.5214438625239448,0.5115587872562427,0.10636210762331838,0.1919895762519828,0.45261748905328947,0.7782137518684604
2026000583,cpu_intensive/batch/io_intensive,50.099999999999994,50.099999999999994,0.0,0.21492007104795735,0.21474245115452933,-0.00017761989342801598,0.13217949999999998,1,109,1,108,0.47284142213944186,0.3633243366783276,0.13574159021406726,0.21492007104795735,0.38317839593841047,0.7676223241590214
2026000584,batch/interactive/cpu_intensive,52.099999999999994,52.099999999999994,0.0,0.21632013671318712,0.21632013671318712,0.0,0.1365025,1,122,0,122,0.47163431956950624,0.4163486396282144,0.15602780850055306,0.21632013671318712,0.40081772337888094,0.7683283299099384
2026000585,mixed/interactive/cpu_intensive,44.8,44.8,0.0,0.1864227556307497,0.1864227556307497,0.0,0.13514601,1,111,0,111,0.517343885753657,0.3999953014370959,0.1467979229770662,0.1864227556307497,0.3612210454028321,0.7791540458675899
2026000586,interactive/cpu_intensive/batch,46.749999999999986,46.749999999999986,0.0,0.20029295029295027,0.20029295029295027,0.0,0.13672075,1,121,0,121,0.4558457020111142,0.4373569839135877,0.18827433606770927,0.20029295029295027,0.38315063315063314,0.77
2026000587,mixed/io_intensive/cpu_intensive,49.45,49.45,0.0,0.19258980628173783,0.19258980628173783,0.0,0.13253802,1,122,0,122,0.4875783069517085,0.3740853109164541,0.16776329411243304,0.19258980628173783,0.32551250705284934,0.7714092140921409
2026000588,cpu_intensive/interactive/mixed,50.45,50.45,0.0,0.21350225320976107,0.21341722642632427,-8.502678343680348e-05,0.14879776,1,122,0,122,0.4519196713227122,0.46459184039586243,0.12972046767907539,0.21350225320976107,0.43223261801201396,0.7686130896384895
2026000589,io_intensive/interactive/mixed,50.75,50.75,0.0,0.15770870152822536,0.15698097515334236,-0.0007277263748829976,0.14020888000000004,2,87,0,87,0.5282755578050544,0.2912785992670453,0.10715802888700086,0.15770870152822536,0.40130498811234866,0.786321155480034
2026000590,batch/mixed/interactive,58.349999999999994,58.349999999999994,0.0,0.21773765268189066,0.21773765268189066,0.0,0.13867218,1,102,0,102,0.4562457823737678,0.4182573064271586,0.13662466103046736,0.21773765268189066,0.3570543459019295,0.7753628967937469
2026000591,batch/interactive/io_intensive,55.349999999999994,55.349999999999994,0.0,0.19981060606060602,0.19981060606060602,0.0,0.1725425,0,84,0,84,0.4973371032235265,0.35125188620074216,0.10566394584909417,0.19981060606060602,0.354149484414685,0.7797630897869798
2026000592,mixed/batch/io_intensive,54.05,54.05,0.0,0.2183514996081784,0.2183514996081784,0.0,0.14674975,1,125,0,125,0.44288253966545676,0.3890573630588831,0.11906068254142435,0.2183514996081784,0.4240666448614212,0.7682980357730714
2026000593,io_intensive/interactive/mixed,54.25,54.25,0.0,0.1663883089770355,0.1663883089770355,0.0,0.14500008,1,88,0,88,0.505400519664101,0.33078559964973175,0.10945300629476883,0.1663883089770355,0.3889342362093249,0.7848382895593662
2026000594,batch/io_intensive/mixed,55.349999999999994,55.349999999999994,0.0,0.21090844062947073,0.2107653791130186,-0.00014306151645213094,0.14003192,1,124,0,123,0.48458653208772273,0.3095289070365072,0.14914480452674897,0.21090844062947073,0.37699802409308053,0.7706404320987654
2026000595,cpu_intensive/batch/interactive,50.55,50.55,0.0,0.23112068060077723,0.23112068060077723,0.0,0.1346845,1,98,0,98,0.4700805678442238,0.4860548524136895,0.12787745429925523,0.23112068060077723,0.42621534765626207,0.77031144211239
2026000596,io_intensive/interactive/batch,48.699999999999996,48.699999999999996,0.0,0.1740305522914219,0.1740305522914219,0.0,0.18054471999999985,1,84,0,84,0.5361336808597591,0.29723626719187035,0.15574698189134806,0.1740305522914219,0.34905992949471215,0.7881036217303823
2026000597,io_intensive/cpu_intensive/mixed,51.9,51.9,0.0,0.19669289863219036,0.19669289863219036,0.0,0.141418,0,123,0,123,0.4809793312992674,0.47266915185081304,0.1206031976744186,0.19669289863219036,0.44728188437847094,0.7672601744186047
2026000598,cpu_intensive/interactive/io_intensive,51.45,51.45,0.0,0.22161613598883673,0.22161613598883673,0.0,0.14274072000000002,1,83,0,83,0.47044088852459154,0.43374863632369703,0.14487286951662476,0.22161613598883673,0.29741492829735894,0.7912126292260409
