seed,profiles,p95_response_round_robin,p95_response_adaptive,p95_response_difference,weighted_score_round_robin,weighted_score_adaptive,weighted_score_difference,transition_p99_ms,accepted_switches,held_decisions,dwell_blocked_decisions,low_confidence_decisions,mean_confidence,score_fcfs,score_sjf,score_srtf,score_round_robin,score_priority,score_priority_rr
2026000501,io_intensive/mixed/batch,55.699999999999996,332.2499999999998,276.5499999999998,0.2122534142640364,0.09969593244688346,-0.11255748181715294,0.19644223999999993,2,27,2,3,0.7986739368736314,0.39265145058584683,0.17271689497716897,0.18909392950436876,0.2122534142640364,0.42685677525381077,0.77279299847793
2026000502,batch/interactive/io_intensive,53.349999999999994,235.89999999999992,182.54999999999993,0.22158181235991037,0.09800790233542069,-0.12357391002448968,0.20125124999999996,2,22,2,3,0.823354767562443,0.350788400317587,0.16960541364849407,0.15996456565598852,0.22158181235991037,0.35294047486112434,0.7815001906214258
2026000503,mixed/io_intensive/interactive,53.5,183.0,129.5,0.21180145196690864,0.07690314902161184,-0.1348983029452968,0.23658549999999998,2,20,2,2,0.827305956964759,0.34035099877713937,0.13657361464923182,0.15500833616556456,0.21180145196690864,0.3992363424709061,0.7800278115765688
2026000504,batch/mixed/io_intensive,55.699999999999996,141.74999999999994,86.04999999999995,0.2268459950729077,0.042350473792103965,-0.18449552128080374,0.18958275,1,25,2,3,0.7998220198338346,0.3288884488972804,0.15671539835258638,0.14061309847533573,0.2268459950729077,0.37053367368690454,0.7713894821142553
2026000505,mixed/io_intensive/batch,49.699999999999996,305.5,255.8,0.20644242747819902,0.10307838092992623,-0.10336404654827279,0.17807776000000006,2,21,2,3,0.8082535833510898,0.33616133008210947,0.1432280578271581,0.1557921921257776,0.20644242747819902,0.41259422415628877,0.7733424574209246
2026000506,io_intensive/batch/mixed,55.699999999999996,464.54999999999984,408.84999999999985,0.2217854945655889,0.10730744325066766,-0.11447805131492125,0.25665186,2,28,2,3,0.8116474462939905,0.3611827870248179,0.1962803445575568,0.2207427426088076,0.2217854945655889,0.3922883122951845,0.7731010180109632
2026000507,io_intensive/mixed/cpu_intensive,46.9,459.75,412.85,0.21351557857203496,0.155852124108324,-0.05766345446371096,0.20544207999999992,2,25,2,3,0.8139440868383074,0.3995852387577684,0.18530907914562503,0.2038933163261137,0.21351557857203496,0.4358303146768286,0.7747908136015667
2026000508,mixed/cpu_intensive/io_intensive,53.9,53.9,0.0,0.22896107456140352,0.07429794103313844,-0.15466313352826508,0.18903323000000008,2,30,1,10,0.7864853369482124,0.45466193536447297,0.14769121348068717,0.13884377165627165,0.22896107456140352,0.3998873050682262,0.765209541525331
2026000509,io_intensive/cpu_intensive/batch,48.099999999999994,48.099999999999994,0.0,0.2131776616590464,0.0441062631295058,-0.1690713985295406,0.19380884,2,26,2,4,0.8116655027237795,0.36485262457958983,0.2022180887761891,0.22757328724935,0.2131776616590464,0.3845320974379063,0.7712803376714739
2026000510,cpu_intensive/io_intensive/batch,48.64999999999999,325.79999999999995,277.15,0.23394688182887882,0.11722452974726398,-0.11672235208161484,0.200344,2,24,0,3,0.7868164132259307,0.3440512451072209,0.1645975816407394,0.15992703284036763,0.23394688182887882,0.3837808046135904,0.7701632653061224
2026000511,interactive/cpu_intensive/mixed,53.45,55.49999999999999,2.04999999999999,0.2191187219379764,0.07445432159576695,-0.14466440034220945,0.2618300799999998,2,23,2,4,0.7932475262384888,0.4745717851675471,0.15295161591630863,0.17958172829949376,0.2191187219379764,0.4362122803669636,0.77241733607323
2026000512,cpu_intensive/interactive/io_intensive,46.9,146.44999999999996,99.54999999999995,0.2171997902464604,0.05776817104812926,-0.15943161919833115,0.18878174999999997,2,18,2,3,0.8293934921638907,0.4318660030688291,0.11127735978112176,0.07886426420911653,0.2171997902464604,0.44330613987580986,0.772999316005472
2026000513,cpu_intensive/interactive/mixed,52.0,288.4499999999999,236.44999999999987,0.230509111403344,0.0878767292413464,-0.1426323821619976,0.23349367999999993,2,23,2,3,0.8159361271025632,0.47725338395235634,0.12830224937437706,0.117843441755738,0.230509111403344,0.47364610117673095,0.7703056768558951
2026000514,cpu_intensive/mixed/interactive,55.349999999999994,216.04999999999995,160.69999999999996,0.2503605860472178,0.08477145512985401,-0.16558913091736377,0.19546875,2,24,2,1,0.805295716301409,0.4314317163895848,0.1992941386704789,0.20766791228316067,0.2503605860472178,0.30983785729925695,0.7777877055039314
2026000515,mixed/io_intensive/interactive,58.25,220.75,162.5,0.19284136102518779,0.07052543734244401,-0.12231592368274377,0.21729999999999994,2,20,2,1,0.8637187865594068,0.34434873634360763,0.15939842750045707,0.10524833781728968,0.19284136102518779,0.3886883824610642,0.7833241908941305
2026000516,cpu_intensive/batch/mixed,53.099999999999994,545.4999999999998,492.39999999999975,0.23665301429905872,0.10155680337778945,-0.13509621092126928,0.28049148000000007,2,30,1,4,0.777931597576996,0.3478276164694831,0.15815217391304348,0.17460965527511452,0.23665301429905872,0.3822483293813322,0.7643719806763285
2026000517,interactive/cpu_intensive/mixed,52.45,280.9,228.45,0.21814634146341463,0.08496985776073483,-0.13317648370267982,0.17679816,2,22,2,1,0.8309449563495892,0.434408391670754,0.15511882998171847,0.16643915815757793,0.21814634146341463,0.4280421781964801,0.7779250457038391
2026000518,cpu_intensive/interactive/io_intensive,48.9,123.54999999999998,74.64999999999998,0.22779354567434038,0.07995703617343586,-0.14783650950090452,0.286275,2,19,2,2,0.8622147657557195,0.510062411844276,0.12572860029300414,0.11642556911202542,0.22779354567434038,0.4591685787842909,0.77828577170418
2026000519,batch/io_intensive/cpu_intensive,45.0,423.9499999999998,378.9499999999998,0.22864044753348028,0.1133693304309229,-0.11527111710255739,0.15422858,2,25,2,2,0.808078101134952,0.37321308965122624,0.1754858657243816,0.19969297384231355,0.22864044753348028,0.38203120227938514,0.7714222614840989
2026000520,cpu_intensive/batch/mixed,52.099999999999994,52.099999999999994,0.0,0.2265636551826113,0.04903162849721552,-0.17753202668539578,0.19476421000000008,2,30,1,7,0.7995504916701508,0.46494278096032093,0.1322096317280453,0.12969899121993148,0.2265636551826113,0.42841388369227756,0.7653257790368272
2026000521,cpu_intensive/mixed/io_intensive,57.349999999999994,142.35,85.0,0.24038189533239038,0.06178296401068678,-0.1785989313217036,0.21726623000000003,2,26,0,6,0.7821772983071346,0.46208476298378687,0.12806712962962963,0.15007137618523755,0.24038189533239038,0.4356352314738407,0.765625
2026000522,batch/cpu_intensive/interactive,51.099999999999994,106.69999999999996,55.599999999999966,0.2268460929548796,0.03735135435944909,-0.1894947385954305,0.17361358999999998,2,22,2,3,0.789995985987447,0.43924987757347234,0.1389601607891372,0.12043480039155749,0.2268460929548796,0.4326868709713898,0.7718642611683848
2026000523,interactive/io_intensive/cpu_intensive,50.8,341.95,291.15,0.19193703822679087,0.14078652719701013,-0.05115051102978074,0.45988320000000005,2,19,2,3,0.8878915078415698,0.34359957431217736,0.16993114909781576,0.17552089482301497,0.19193703822679087,0.5026619037807585,0.7799738841405508
2026000524,batch/interactive/cpu_intensive,51.55,441.04999999999967,389.49999999999966,0.228953423787987,0.12285415991776633,-0.10609926387022067,0.18608509,2,26,2,3,0.7991817995650967,0.36884848696366,0.17131578947368423,0.18926681736476392,0.228953423787987,0.3871537607644992,0.7682706766917293
2026000525,interactive/mixed/cpu_intensive,51.8,51.8,0.0,0.21476929486511823,0.07214948781155889,-0.14261980705355934,0.18242576000000002,2,21,2,6,0.8064259535558821,0.4631801561723552,0.14719154507369603,0.16248025348533587,0.21476929486511823,0.47221643578793876,0.7739074550128535
2026000526,cpu_intensive/interactive/mixed,49.9,323.04999999999984,273.14999999999986,0.22715466351829988,0.0707120828893017,-0.15644258062899818,0.23177499999999993,2,27,1,4,0.8014060709972418,0.5209385702271443,0.12635831942686976,0.12122228853347693,0.22715466351829988,0.470543093270366,0.7662119986128771
2026000527,cpu_intensive/interactive/batch,49.64999999999999,287.29999999999984,237.64999999999986,0.23692133985698152,0.0821089336074096,-0.15481240624957193,0.21479129999999996,2,29,0,5,0.774921250017657,0.43437952479916053,0.1471477143936532,0.15692215078677968,0.23692133985698152,0.41789664488486283,0.7674096461402846
2026000528,io_intensive/batch/cpu_intensive,45.749999999999986,45.749999999999986,0.0,0.21786406057404478,0.04908434583553442,-0.16877971473851036,0.25873483999999985,2,25,2,4,0.7934384818463764,0.365172254631239,0.19771209740769835,0.24008844757777548,0.21786406057404478,0.3530991371720373,0.7730754124116261
2026000529,interactive/mixed/cpu_intensive,53.9,441.24999999999994,387.34999999999997,0.2146681882022472,0.14509955906200525,-0.06956862914024195,0.17739559,1,27,2,3,0.7821493538324612,0.37127299439939376,0.17340798930302523,0.20080225403390128,0.2146681882022472,0.39049644908446757,0.7729817817148588
2026000530,interactive/io_intensive/mixed,54.5,338.25,283.75,0.19371933267909713,0.13705563947892493,-0.0566636932001722,0.17334848000000003,2,21,2,3,0.7713789371367907,0.3601063457148187,0.1590401812939831,0.16302826512891078,0.19371933267909713,0.46631951359196044,0.7841303903535664
2026000531,io_intensive/cpu_intensive/interactive,46.349999999999994,128.79999999999998,82.44999999999999,0.22477157360406091,0.06016652747085438,-0.16460504613320653,0.2265897400000001,2,21,2,3,0.8740656262622661,0.5373063679601764,0.15811780047815693,0.16823299282764614,0.22477157360406091,0.40093053490217434,0.77787437513584
2026000532,batch/cpu_intensive/mixed,52.099999999999994,52.099999999999994,0.0,0.22936616507067947,0.07467802209784115,-0.15468814297283834,0.16882125000000003,2,28,2,7,0.7938342499383569,0.33721902255583197,0.14623519137503413,0.18061503136149323,0.22936616507067947,0.41462394761018906,0.7647041207474845
2026000533,io_intensive/batch/mixed,55.349999999999994,340.9,285.54999999999995,0.2195789636027144,0.08843089480977714,-0.13114806879293725,0.27280326,2,25,2,4,0.7847972992348144,0.33404397522689905,0.1798817190506058,0.2172799066380934,0.2195789636027144,0.3766282886498714,0.7744509401169222
2026000534,cpu_intensive/io_intensive/mixed,52.45,52.45,0.0,0.21921537755035098,0.03539329528308076,-0.1838220822672702,0.17591199999999999,2,31,1,6,0.7908375395156986,0.38136395063377787,0.15313612099644128,0.1476120171229762,0.21921537755035098,0.38585044433985527,0.7668761120996441
2026000535,cpu_intensive/mixed/interactive,51.8,166.5,114.7,0.2331652066188833,0.08470644090654482,-0.14845876571233846,0.17699293,2,20,1,3,0.8165321783384061,0.44179452989042667,0.16411536016314246,0.15182339406295428,0.2331652066188833,0.3723572003300799,0.7754538648699232
2026000536,io_intensive/batch/interactive,55.349999999999994,156.54999999999998,101.19999999999999,0.21159358742966347,0.08087010843989109,-0.13072347898977238,0.24375700000000006,2,17,2,1,0.8555451677419534,0.31819129426796255,0.16518762677484788,0.19628336900917023,0.21159358742966347,0.3734266027572368,0.7847996957403651
2026000537,batch/cpu_intensive/io_intensive,52.099999999999994,134.49999999999991,82.39999999999992,0.2443436960276339,0.06008428834640232,-0.18425940768123156,0.21679509000000002,2,26,2,3,0.831168249301583,0.39591197470970724,0.16703188804209254,0.17482812299593958,0.2443436960276339,0.39391904198648303,0.7711936249576128
2026000538,batch/cpu_intensive/mixed,52.55,52.55,0.0,0.23163056804250104,0.07498978340825502,-0.15664078463424602,0.2312707,2,29,1,8,0.8100989262528059,0.39317235843573917,0.1782960977696453,0.191354351844391,0.23163056804250104,0.3823482843059476,0.7666322466440478
2026000539,mixed/interactive/io_intensive,58.25,208.0,149.75,0.2224663677130045,0.1042854108601532,-0.1181809568528513,0.21196749999999992,2,18,1,1,0.8829849829293995,0.3769169644176547,0.15546023600666983,0.16556404986069403,0.2224663677130045,0.34370754172980067,0.7884788986684721
2026000540,mixed/batch/io_intensive,52.349999999999994,204.39999999999986,152.04999999999987,0.2372213545364191,0.06865995893009352,-0.16856139560632558,0.2045499999999999,2,27,2,4,0.7956895863214266,0.39270302873973134,0.1828459451311426,0.1854589313764619,0.2372213545364191,0.3897917934992332,0.7757763038890564
2026000541,io_intensive/cpu_intensive/batch,48.55,314.95,266.4,0.2166501976284585,0.09399926023078134,-0.12265093739767716,0.19041000000000008,2,21,1,3,0.8029250199378489,0.3259319360336513,0.17104126987650062,0.20108061065380572,0.2166501976284585,0.4323054673508478,0.7722875947347427
2026000542,batch/cpu_intensive/io_intensive,50.099999999999994,124.39999999999992,74.29999999999993,0.23219690935160106,0.04234605850613075,-0.18985085084547032,0.21133999999999992,2,27,2,3,0.8084556504184717,0.39359353037876404,0.15082008314797715,0.149114577246253,0.23219690935160106,0.4103444439807418,0.7671179472639638
2026000543,batch/mixed/interactive,56.349999999999994,178.19999999999987,121.84999999999988,0.23727295983627522,0.07247821818202553,-0.16479474165424968,0.22474458999999997,2,22,2,2,0.8625186968680757,0.4296270647752068,0.14426900526874636,0.14365608405794156,0.23727295983627522,0.4043197906692867,0.7741923532898637
2026000544,cpu_intensive/io_intensive/batch,48.099999999999994,337.4999999999998,289.39999999999975,0.22391750653228815,0.1087530557644325,-0.11516445076785564,0.1837549999999999,2,23,1,1,0.8224416873449132,0.32588051732289136,0.17042204503270175,0.15654567732930846,0.22391750653228815,0.3817216320504358,0.7733047056718554
2026000545,interactive/cpu_intensive/mixed,49.9,275.44999999999993,225.54999999999993,0.20913302448709464,0.0969680573323216,-0.11216496715477305,0.2078445000000001,2,21,2,3,0.8601680051528962,0.47329086191155,0.15487614668517463,0.17200437245784225,0.20913302448709464,0.4725208691815574,0.7784728718428437
2026000546,cpu_intensive/mixed/io_intensive,48.349999999999994,139.45,91.1,0.23500885552837986,0.06175853489272491,-0.17325032063565493,0.14740625000000002,2,24,2,3,0.8086969699302057,0.4977684279070277,0.15176930147058823,0.1618442349714407,0.23500885552837986,0.407381842347437,0.7732077205882353
2026000547,mixed/interactive/batch,53.699999999999996,295.3999999999999,241.69999999999993,0.21970361704202007,0.11400062831689849,-0.10570298872512159,0.17426526000000003,2,21,2,3,0.8225015460681613,0.33568024369593114,0.1438829303762952,0.1772233651949101,0.21970361704202007,0.4441100628303398,0.776676967824032
2026000548,interactive/batch/cpu_intensive,51.55,51.55,0.0,0.21912928759894462,0.05510114335971856,-0.16402814423922607,0.2695847599999999,2,27,1,6,0.8077140057395481,0.40315291739284487,0.2523698476634665,0.2819468687170889,0.21912928759894462,0.3585620982038743,0.7733469665985003
2026000549,interactive/mixed/batch,52.05,388.8499999999999,336.7999999999999,0.21250624895850695,0.11921182294183065,-0.0932944260166763,0.26539815999999994,2,23,2,2,0.8172518835369638,0.3547833941301907,0.15800150428850848,0.17912466847081696,0.21250624895850695,0.45394165185412133,0.7727540500736376
2026000550,io_intensive/mixed/batch,53.699999999999996,320.1999999999999,266.4999999999999,0.21041631834141444,0.13518685126799818,-0.07522946707341627,0.36514599999999997,2,24,2,3,0.8070572651656394,0.3875992459723092,0.21055483311660167,0.2211411295625922,0.21041631834141444,0.3564508483809389,0.7831057650628521
2026000551,mixed/batch/cpu_intensive,50.099999999999994,50.099999999999994,0.0,0.21367343541944073,0.04848709508458034,-0.1651863403348604,0.19962693,2,26,2,4,0.79631579679018,0.3117302416772485,0.15122293513945875,0.16681068237830515,0.21367343541944073,0.43372625259103764,0.7648805681084571
2026000552,io_intensive/cpu_intensive/batch,50.099999999999994,281.7999999999999,231.6999999999999,0.22026068305560134,0.08212439740904895,-0.1381362856465524,0.30786250000000004,2,26,2,2,0.8084261424635464,0.3867670998995986,0.19795221843003413,0.21187438516155155,0.22026068305560134,0.3859565325427051,0.7714657804921861
2026000553,batch/io_intensive/cpu_intensive,47.099999999999994,455.9499999999998,408.8499999999998,0.22337327342319852,0.1385559938926814,-0.08481727953051713,0.42406465999999965,2,25,2,3,0.7948785321795324,0.35274895936557177,0.17170977712705385,0.19760342404889494,0.22337327342319852,0.3733358545311916,0.7722466243696111
2026000554,cpu_intensive/mixed/io_intensive,51.45,174.25,122.8,0.23110275496892027,0.06833468430155125,-0.16276807066736904,0.20994849999999998,2,24,2,2,0.8239795252014832,0.413921416715679,0.156995288998721,0.17019138025022662,0.23110275496892027,0.388394974824919,0.7708911501695961
2026000555,cpu_intensive/interactive/mixed,55.349999999999994,366.59999999999997,311.25,0.2276617462311558,0.08220379620451172,-0.14545795002664408,0.16658084,2,26,2,2,0.8074786967821573,0.510334408337398,0.15304304446978334,0.16175574112803234,0.2276617462311558,0.42968546234407945,0.7682796465222349
2026000556,io_intensive/mixed/interactive,53.25,148.75,95.5,0.2034304684618222,0.06057719053868754,-0.14285327792313465,0.21314180000000005,1,20,2,3,0.8344884754018828,0.45996146413993944,0.13704983630411058,0.15438973214363585,0.2034304684618222,0.4667126669677884,0.7821025827573663
2026000557,cpu_intensive/batch/io_intensive,50.64999999999999,122.69999999999996,72.04999999999997,0.23310428807515005,0.045972210144414515,-0.18713207793073552,0.21692675,2,24,2,3,0.7959144279320847,0.4616869045133801,0.1497274011931549,0.15802601733480995,0.23310428807515005,0.408252933983904,0.7699933076794379
2026000558,cpu_intensive/mixed/io_intensive,52.45,120.09999999999997,67.64999999999996,0.2357403765102557,0.05155063960539804,-0.18418973690485765,0.2233,2,29,0,6,0.7720763162099922,0.44375619843056363,0.1405422446406053,0.15480453440773387,0.2357403765102557,0.44020079675354695,0.7676544766708702
2026000559,io_intensive/cpu_intensive/batch,46.749999999999986,46.749999999999986,0.0,0.21767645221736415,0.04605601869012478,-0.17162043352723938,0.20355275999999997,2,27,1,5,0.8087441050966492,0.36745675729571514,0.17086101385886965,0.18500627301901829,0.21767645221736415,0.41305474496441574,0.7676872770511296
2026000560,batch/cpu_intensive/interactive,50.64999999999999,67.1,16.450000000000003,0.2393417023682886,0.03927413450475891,-0.2000675678635297,0.2130370000000001,2,21,2,2,0.7335068197332036,0.4513229318085821,0.11772216547497447,0.13991519589445506,0.2393417023682886,0.4153592720426733,0.7725995914198162
2026000561,io_intensive/batch/cpu_intensive,49.0,49.0,0.0,0.21332831325301205,0.052608974586318365,-0.1607193386666937,0.19268718000000004,2,28,2,5,0.7997526238488835,0.3388588099243061,0.1976030277544155,0.22306946456980148,0.21332831325301205,0.4174003942202554,0.7684188393608073
2026000562,batch/interactive/cpu_intensive,48.55,357.7499999999999,309.1999999999999,0.23390245769849172,0.0968869177838352,-0.13701553991465654,0.17199975,2,24,2,2,0.8138925448633422,0.34193053988820754,0.16342131833261214,0.18940356897816174,0.23390245769849172,0.3761385701504667,0.7681739506707053
2026000563,cpu_intensive/interactive/io_intensive,49.9,199.64999999999998,149.74999999999997,0.21504107673483658,0.05349788690171751,-0.16154318983311908,0.24079150000000002,2,24,2,3,0.8401719441567639,0.4314936961395053,0.125265618359541,0.08249370115049735,0.21504107673483658,0.45043960792941395,0.770505737356566
2026000564,batch/interactive/cpu_intensive,49.099999999999994,433.89999999999986,384.79999999999984,0.22243572147497487,0.1243755372968221,-0.09806018417815276,0.16373182,2,26,2,3,0.7875302158546894,0.3791885975721984,0.15906095551894564,0.1813825113932871,0.22243572147497487,0.4242787240183684,0.7719934102141681
2026000565,mixed/io_intensive/cpu_intensive,45.9,339.75,293.85,0.20747083176514866,0.10109071030069548,-0.10638012146445318,0.18501499999999999,2,22,2,3,0.8518731170657113,0.37201502291826416,0.1397105852254557,0.135783705818997,0.20747083176514866,0.4412403682519122,0.7722657499200511
2026000566,batch/cpu_intensive/io_intensive,52.55,173.84999999999997,121.29999999999997,0.2304199772985244,0.05242366832988804,-0.17799630896863636,0.19512702000000004,2,26,2,2,0.8198160510787147,0.3729484389907271,0.15609107537136788,0.17410745867916633,0.2304199772985244,0.41699061131268383,0.7672093023255814
2026000567,io_intensive/cpu_intensive/interactive,50.9,79.8,28.9,0.22452163061564057,0.045145955893067954,-0.1793756747225726,0.16803072000000002,2,21,1,4,0.8252789527839418,0.5136003635960342,0.12769960744388884,0.1417487757459054,0.22452163061564057,0.4730849175600624,0.7729921690038244
2026000568,batch/io_intensive/mixed,54.699999999999996,331.5999999999999,276.8999999999999,0.2239172811255191,0.1194483875536729,-0.10446889357184619,0.22126424,2,21,2,2,0.8314979574736149,0.35250594666422985,0.1591092779575667,0.18682405446184255,0.2239172811255191,0.40784504023812607,0.7796219247467439
2026000569,cpu_intensive/batch/io_intensive,52.55,123.55,71.0,0.2297841356861401,0.03855863217453718,-0.19122550351160292,0.1924480799999999,2,23,2,2,0.7617397394798132,0.3676709651905007,0.16428323799618652,0.15379481548972426,0.2297841356861401,0.3604288290146476,0.7719708788351534
2026000570,cpu_intensive/mixed/interactive,52.45,129.49999999999997,77.04999999999997,0.24074216054588668,0.053714447972872774,-0.1870277125730139,0.26088100000000003,2,26,1,3,0.7773498657990344,0.4672556344032016,0.12733532934131736,0.12457931641126242,0.24074216054588668,0.4370839586351927,0.7663772455089821
2026000571,batch/io_intensive/interactive,51.699999999999996,120.94999999999992,69.24999999999991,0.2345583244448754,0.07677378581034022,-0.15778453863453518,0.19649803999999996,2,18,2,1,0.8463048391737841,0.4248351309769235,0.12517454617993218,0.14517330573206258,0.2345583244448754,0.40635387517685173,0.7806203869938161
2026000572,io_intensive/interactive/cpu_intensive,47.9,325.45,277.55,0.20507092594661008,0.11703665879218911,-0.08803426715442098,0.18901642999999999,2,20,2,3,0.8562550129330767,0.3968812445917704,0.12872414853542077,0.1340815239943674,0.20507092594661008,0.47800683966931845,0.7737813750454711
2026000573,batch/cpu_intensive/mixed,53.55,53.55,0.0,0.24184976600301417,0.08427857539462202,-0.15757119060839214,0.19387700000000002,2,26,2,7,0.8122471693391997,0.4226156598200759,0.17238154613466333,0.20740535826294504,0.24184976600301417,0.3415037310475754,0.769443578553616
2026000574,mixed/cpu_intensive/interactive,47.9,131.49999999999997,83.59999999999997,0.2237518910741301,0.05698890782689282,-0.16676298324723726,0.21639507999999985,2,23,2,3,0.779885311806516,0.5182360829896832,0.11712521494450524,0.13719592540975342,0.2237518910741301,0.46641759188537046,0.7696967328435205
2026000575,batch/io_intensive/mixed,53.699999999999996,313.79999999999984,260.09999999999985,0.22425518134715022,0.11237341119005141,-0.11188177015709881,0.24917899999999998,2,23,2,2,0.8126559596314349,0.3341611741846998,0.15393372054695476,0.16728655516610788,0.22425518134715022,0.39041311571500986,0.7746113989637307
2026000576,interactive/io_intensive/cpu_intensive,47.0,316.34999999999997,269.34999999999997,0.1952668783936072,0.1566393465704373,-0.038627531823169914,0.1844166,2,19,2,1,0.844748030633998,0.28693753798993327,0.21011280819784012,0.20086564960188527,0.1952668783936072,0.35727766367769664,0.7883360522022839
2026000577,batch/cpu_intensive/io_intensive,48.099999999999994,120.29999999999981,72.19999999999982,0.23446481280099424,0.04589807198396176,-0.18856674081703248,0.4100003200000002,2,28,2,3,0.7946723271047074,0.41128943782627897,0.1749947922317937,0.19626084838916902,0.23446481280099424,0.3709342870801177,0.7689586645468998
2026000578,cpu_intensive/io_intensive/interactive,52.45,123.64999999999999,71.19999999999999,0.22404551438781267,0.05136963978200526,-0.1726758746058074,0.22683665999999997,2,22,2,3,0.8435426118103967,0.5403263925623734,0.12179601403754585,0.1428132483010929,0.22404551438781267,0.4252898271927022,0.7756016385048643
2026000579,io_intensive/cpu_intensive/mixed,49.45,275.75,226.3,0.21357832705843838,0.07478823652639087,-0.1387900905320475,0.18235557000000002,2,26,0,5,0.7756909537693195,0.43878669396737224,0.15664605873261206,0.1719455370931196,0.21357832705843838,0.48944210709219416,0.7700927357032458
2026000580,io_intensive/interactive/mixed,52.25,301.25,249.0,0.19957142857142857,0.12319652994323177,-0.0763748986281968,0.27316361,2,20,1,3,0.8353170279620729,0.3514952198197581,0.17192538461356374,0.18652172494869038,0.19957142857142857,0.38199234693877543,0.7955145118733509
2026000581,io_intensive/batch/cpu_intensive,48.099999999999994,48.099999999999994,0.0,0.21764991502791942,0.05394534329215272,-0.1637045717357667,0.19736568000000002,2,26,2,4,0.7968308591889462,0.3482734289430703,0.19087119973847663,0.21287501227180494,0.21764991502791942,0.36246512330358677,0.768715266426937
2026000582,interactive/cpu_intensive/io_intensive,47.9,170.95,123.04999999999998,0.21045904782191927,0.06772401246027655,-0.14273503536164273,0.2647869199999998,2,23,2,4,0.8516317179201429,0.5183561778413893,0.1335014947683109,0.13513224834869414,0.21045904782191927,0.47149799723532126,0.7782137518684604
2026000583,cpu_intensive/batch/io_intensive,50.099999999999994,110.94999999999992,60.84999999999992,0.23052384150436533,0.056230092126007804,-0.17429374937835754,0.20770825,2,24,1,3,0.8069272125723739,0.3811860359126177,0.1464616936975734,0.16176130050543952,0.23052384150436533,0.4041000869179681,0.7676223241590214
2026000584,batch/interactive/cpu_intensive,52.099999999999994,52.099999999999994,0.0,0.2282401091405184,0.062209826605090654,-0.16603028253542773,0.26360449999999974,2,25,2,5,0.8047360308560578,0.4260745073584131,0.15626187815957207,0.1667933922765135,0.2282401091405184,0.4156877693035387,0.7683283299099384
2026000585,mixed/interactive/cpu_intensive,44.8,395.65,350.84999999999997,0.21217121226827138,0.1535652583072088,-0.05860595396106258,0.23603963999999997,2,22,1,4,0.8227943970046963,0.415298506570676,0.1816313284292514,0.18666697843738028,0.21217121226827138,0.39335126418116595,0.7791540458675899
2026000586,interactive/cpu_intensive/batch,46.749999999999986,46.749999999999986,0.0,0.2116031644994089,0.04775701659292968,-0.16384614790647922,0.1716725,2,26,0,7,0.7947356662730701,0.44472832642178567,0.1926139587092187,0.2060973787157042,0.2116031644994089,0.3969946349004274,0.77
2026000587,mixed/io_intensive/cpu_intensive,49.45,436.3,386.85,0.21439804298444873,0.13596394597741754,-0.07843409700703119,0.19812252000000002,2,26,2,3,0.8239597985662819,0.39022300580292013,0.18835950007449268,0.15849540077533672,0.21439804298444873,0.35562641970994235,0.7714092140921409
2026000588,cpu_intensive/interactive/mixed,50.45,264.59999999999997,214.14999999999998,0.22963973361148998,0.07766725540105537,-0.1519724782104346,0.1838055,2,26,1,3,0.8054393875563431,0.4758490440415855,0.13541673437757337,0.13366815067048132,0.22963973361148998,0.45109040969677655,0.7686130896384895
2026000589,io_intensive/interactive/mixed,50.75,307.0,256.25,0.19485634847080627,0.1300360470785976,-0.06482030139220868,0.22101513999999994,2,20,2,2,0.8850482849158156,0.318311480686764,0.16605925565698015,0.16080530211821736,0.19485634847080627,0.44148762883702647,0.786321155480034
2026000590,batch/mixed/interactive,58.349999999999994,165.39999999999998,107.04999999999998,0.2320168067226891,0.08954269184197876,-0.14247411488071032,0.2549612600000001,2,21,2,2,0.8867704770698533,0.4316342185302897,0.1488370118989216,0.16223089617140557,0.2320168067226891,0.3769327731092437,0.7753628967937469
2026000591,batch/interactive/io_intensive,55.349999999999994,177.54999999999998,122.19999999999999,0.22569945197577151,0.08422918357882364,-0.14147026839694787,0.18026103999999996,2,18,2,1,0.8441964807834271,0.37760351905655726,0.13657176985865022,0.14483503755046753,0.22569945197577151,0.38926230925475963,0.7797630897869798
2026000592,mixed/batch/io_intensive,54.05,217.75,163.7,0.22998907253107498,0.06266001249800031,-0.16732906003307468,0.18950050000000004,2,28,2,4,0.8012558328261311,0.3990862516255477,0.13069241742565568,0.13827148223444224,0.22998907253107498,0.43772059250347406,0.7682980357730714
2026000593,io_intensive/interactive/mixed,54.25,297.5,243.25,0.19637089112673384,0.12911017241522238,-0.06726071871151146,0.20042805999999994,2,18,2,2,0.8217268144154937,0.35082871190343345,0.15460169307575428,0.15316830896287864,0.19637089112673384,0.423391690601015,0.7848382895593662
2026000594,batch/io_intensive/mixed,55.349999999999994,460.99999999999994,405.65,0.2235636114911081,0.1330105869446066,-0.09055302454650149,0.20394250000000003,2,28,2,3,0.8136454371654209,0.3226506424059719,0.16311463222335548,0.16756245672256842,0.2235636114911081,0.39415757780377536,0.7706404320987654
