profile,seed,oracle,selected,correct,regret,inference_ms,score_fcfs,score_sjf,score_srtf,score_round_robin,score_priority,score_priority_rr,max_wait_fcfs,max_wait_sjf,max_wait_srtf,max_wait_round_robin,max_wait_priority,max_wait_priority_rr,switch_time_fcfs,switch_time_sjf,switch_time_srtf,switch_time_round_robin,switch_time_priority,switch_time_priority_rr
batch,20261000007,Round Robin,Round Robin,1,0.0,0.09020799916470423,0.24622772844410426,0.2135678391959799,0.24503977099348054,0.1471256901591426,0.2891360831438779,0.7540201005025126,241,230,233,230,230,493,0,0,0,0,0,263
batch,20261000008,Round Robin,Round Robin,1,0.0,0.06483300239779055,0.21683554746996106,0.1870310825294748,0.1891741176359978,0.13633040935672514,0.3037742737334106,0.7572347266881029,200,197,197,197,212,433,0,0,0,0,0,232
batch,20261000009,SRTF,Round Robin,0,0.002773062585678915,0.061833001382183284,0.27491629614525326,0.19996173411965967,0.13609898107714702,0.13887204366282593,0.3160964797281452,0.7587336244541485,148,147,165,147,150,307,0,0,0,0,0,159
batch,20261000010,Round Robin,Round Robin,1,0.0,0.09279199730372056,0.24306920780544633,0.1803803347847547,0.1859206297197778,0.13197278911564625,0.30804988662131516,0.7669151376146789,186,172,169,169,182,361,0,0,0,0,0,185
batch,20261000011,Round Robin,Round Robin,1,0.0,0.08033300400711596,0.2581040480708413,0.20547385620915035,0.2462418300653595,0.14758064516129032,0.28382979054012053,0.7508169934640523,139,137,152,137,141,294,0,0,0,0,0,152
batch,20261000012,Round Robin,Round Robin,1,0.0,0.06458399730036035,0.2222184257841922,0.2211580070795,0.2020805998979517,0.1386846405228758,0.2835873747921259,0.759913258983891,185,190,211,186,202,418,0,0,0,0,0,221
batch,20261000013,Round Robin,Round Robin,1,0.0,0.062457998865284026,0.24338551630497834,0.18018967334035826,0.16923340958352034,0.14407744874715264,0.3096051632498102,0.7528977871443625,204,189,189,189,211,413,0,0,0,0,0,224
batch,20261000014,Round Robin,Round Robin,1,0.0,0.061666003603022546,0.2732214189754939,0.18562231759656653,0.2173217450167413,0.14622081519588445,0.3001872057659715,0.7532188841201717,200,202,202,202,202,422,0,0,0,0,0,222
batch,20261000015,Round Robin,Round Robin,1,0.0,0.07045900565572083,0.2850332305958807,0.18947604603814353,0.19939389374257718,0.14385221078134464,0.30451241671714113,0.7585178875638842,139,132,137,130,142,280,0,0,0,0,0,148
batch,20261000016,Round Robin,Round Robin,1,0.0,0.06366600428009406,0.23544589187250795,0.22010463378176384,0.22950906979964422,0.14465558194774344,0.2775534441805226,0.7544843049327354,188,187,187,187,187,392,0,0,0,0,0,205
batch,20261000017,Round Robin,Round Robin,1,0.0,0.05929199687670916,0.25979580812276326,0.2164366373902133,0.27628285356695875,0.1535252398831873,0.22973326654135318,0.770702634880803,193,193,213,194,193,420,0,0,0,0,0,227
batch,20261000018,Round Robin,Round Robin,1,0.0,0.05841699748998508,0.25528369472476387,0.19878048780487806,0.2242224823442863,0.14354644149577805,0.2879975874547647,0.7530487804878049,189,186,191,187,199,409,0,0,0,0,0,218
batch,20261000019,Round Robin,Round Robin,1,0.0,0.09333399793831632,0.2369957354821138,0.2179354719950895,0.18460776086638256,0.14486846980363102,0.2913115968877362,0.7671081677704195,205,208,205,204,212,427,0,0,0,0,0,224
batch,20261000020,Round Robin,Round Robin,1,0.0,0.06166700040921569,0.2731409149530869,0.1913972286374134,0.23283120519158879,0.14516781237363524,0.3064391849572014,0.7511547344110854,198,187,207,188,200,404,0,0,0,0,0,216
batch,20261000021,Round Robin,Round Robin,1,0.0,0.05916699592489749,0.2871527940236123,0.17342841318194405,0.18751800038470137,0.15387276495784744,0.3186520376175549,0.7682421227197347,121,116,134,116,139,254,0,0,0,0,0,138
batch,20261000022,Round Robin,Round Robin,1,0.0,0.059416997828520834,0.23794028318042038,0.1916933634547271,0.18091594635333916,0.1481387047424783,0.32101985271936706,0.7586088154269972,161,162,165,159,166,343,0,0,0,0,0,182
batch,20261000023,Round Robin,Round Robin,1,0.0,0.06295899947872385,0.25646088035031767,0.21719694765091993,0.2331883850814227,0.1475814412635736,0.28181840713911194,0.7605580693815988,149,151,161,149,151,318,0,0,0,0,0,169
batch,20261000024,Round Robin,Round Robin,1,0.0,0.07683399599045515,0.27312248135216965,0.23958892519547212,0.18243065823424412,0.14824248599083037,0.2828578706062149,0.7792682926829269,154,156,163,154,153,330,0,0,0,0,0,176
batch,20261000025,Round Robin,Round Robin,1,0.0,0.06125000072643161,0.31183832668981176,0.1849007897756792,0.20984913420315496,0.15401540154015397,0.3199565735185151,0.759018759018759,152,153,156,151,156,316,0,0,0,0,0,160
batch,20261000026,Round Robin,Round Robin,1,0.0,0.0587090034969151,0.2745500266292244,0.21893685803598809,0.22490770552919534,0.14320712694877508,0.28051224944320713,0.7567934782608696,194,180,175,178,186,380,0,0,0,0,0,197
batch,20261000027,Round Robin,Round Robin,1,0.0,0.05837500066263601,0.31293293396681127,0.21842287007222003,0.2386032711573052,0.1497340425531915,0.2898936170212766,0.7613268608414239,146,151,154,146,150,321,0,0,0,0,0,171
batch,20261000028,Round Robin,Round Robin,1,0.0,0.18954199913423508,0.24099558133112403,0.22363590457473526,0.2541977354322011,0.15058823529411763,0.28058823529411764,0.7546948356807512,197,202,212,197,199,412,0,0,0,0,0,215
batch,20261000029,Round Robin,Round Robin,1,0.0,0.113207999675069,0.21603313840155947,0.17811890838206626,0.17171808832425894,0.1364791288566243,0.3015426497277677,0.7553606237816763,208,208,208,210,220,465,0,0,0,0,0,245
batch,20261000030,Round Robin,Round Robin,1,0.0,0.07408400415442884,0.25274732637724306,0.21666134581157806,0.16357655257224846,0.13504647348277748,0.3205303444505194,0.7528011204481793,157,160,160,160,167,337,0,0,0,0,0,180
batch,20261000031,Round Robin,Round Robin,1,0.0,0.06995799776632339,0.21159488956341774,0.21193687746785686,0.24218942178940273,0.14434330299089726,0.2887949718248808,0.7532765399737877,151,155,173,151,177,347,0,0,0,0,0,183
batch,20261000032,Round Robin,Round Robin,1,0.0,0.11462499969638884,0.21129686262149572,0.19611111585983476,0.17958553040693068,0.14575435936315395,0.2855800763526659,0.7570224719101124,206,196,198,193,203,418,0,0,0,0,0,220
batch,20261000033,Round Robin,Round Robin,1,0.0,0.0866250047693029,0.1941933958279304,0.1876721297655991,0.17044435451413467,0.1341168337366056,0.2959326570531563,0.757470651013874,212,211,208,207,214,449,0,0,0,0,0,239
batch,20261000034,Round Robin,Round Robin,1,0.0,0.06687499990221113,0.23405481701419345,0.19407120465741154,0.19972740513304987,0.14212328767123283,0.2940313111545988,0.757183908045977,145,144,153,142,152,318,0,0,0,0,0,165
batch,20261000035,Round Robin,Round Robin,1,0.0,0.06391700298991054,0.24547549443865369,0.221242651530975,0.2577079107505071,0.13651115618661258,0.2928409891720547,0.7562747688243066,174,176,174,173,194,381,0,0,0,0,0,207
batch,20261000036,Round Robin,Round Robin,1,0.0,0.19829200027743354,0.23855850034648837,0.20543806646525678,0.2518232059322266,0.14095557313209633,0.31127801621363854,0.75,145,145,169,149,172,335,0,0,0,0,0,173
batch,20261000037,Round Robin,Round Robin,1,0.0,0.07833300333004445,0.2351642145505097,0.2049278846153846,0.2575583584337349,0.13654618473895583,0.29056224899598393,0.7584134615384616,196,195,212,195,211,406,0,0,0,0,0,211
batch,20261000038,Round Robin,Round Robin,1,0.0,0.11129199992865324,0.25175033969820493,0.21991525423728814,0.2596206107416148,0.1466244725738397,0.27742616033755274,0.7597457627118644,143,143,154,146,148,317,0,0,0,0,0,171
batch,20261000039,Round Robin,Round Robin,1,0.0,0.18008299957728013,0.25369030485656674,0.19808743169398904,0.2159257010501698,0.14563328760859626,0.30441243712848653,0.7602459016393442,177,166,186,168,178,379,0,0,0,0,0,200
batch,20261000040,Round Robin,Round Robin,1,0.0,0.12804200378013775,0.2461696018816913,0.21325750373980146,0.13489932885906042,0.1262848751835536,0.281081742535487,0.7654362416107383,173,168,173,169,173,348,0,0,0,0,0,183
batch,20261000041,Round Robin,Round Robin,1,0.0,0.08674999844515696,0.29164128344867835,0.20143245994940664,0.2511476648171304,0.1565856416054268,0.29663651780667044,0.76415857605178,133,138,138,135,138,281,0,0,0,0,0,143
batch,20261000042,SRTF,Round Robin,0,0.04193197970228671,0.08074999641394243,0.24368988254200835,0.22659251756149887,0.08320433436532507,0.12513631406761178,0.2816248636859324,0.7577399380804953,165,156,152,154,165,330,0,0,0,0,0,178
batch,20261000043,Round Robin,Round Robin,1,0.0,0.2820410009007901,0.20564122877709634,0.22249388753056235,0.24240266717660827,0.14376163873370576,0.2635940409683426,0.7573349633251834,198,195,197,196,197,423,0,0,0,0,0,226
batch,20261000044,Round Robin,Round Robin,1,0.0,0.17016700439853594,0.27827844102754684,0.20414673046251994,0.23943961846363482,0.14384261624936126,0.3097634486653214,0.7515948963317385,151,148,160,149,156,329,0,0,0,0,0,178
batch,20261000045,Round Robin,Round Robin,1,0.0,0.08970799535745755,0.22062386086590302,0.19796686165913724,0.17333170871597345,0.14795002351969905,0.29758418740849196,0.7654986522911051,138,138,153,138,161,320,0,0,0,0,0,165
batch,20261000046,Round Robin,Round Robin,1,0.0,0.0787090029916726,0.2129998457351272,0.14028599605522682,0.13535227485592766,0.12849162011173185,0.3519553072625698,0.7566568047337279,179,175,191,177,202,383,0,0,0,0,0,206
batch,20261000047,Round Robin,Round Robin,1,0.0,0.12254100147401914,0.27343482310472794,0.19490934449093444,0.19102083363495534,0.1379139891250618,0.296218487394958,0.7590655509065551,172,155,158,155,172,331,0,0,0,0,0,174
batch,20261000048,Round Robin,Round Robin,1,0.0,0.25637500220909715,0.22670342488116724,0.20781226566811836,0.2179892152810146,0.14372542009295672,0.28897032534858774,0.7635574837310195,212,209,206,206,212,445,0,0,0,0,0,239
batch,20261000049,Round Robin,Round Robin,1,0.0,0.1244590021087788,0.25834558149639175,0.20982142857142858,0.2750914793518034,0.15290120230005227,0.2559760711061025,0.7662337662337662,147,147,160,146,158,326,0,0,0,0,0,179
batch,20261000050,Round Robin,Round Robin,1,0.0,0.0842079971334897,0.23174197325541035,0.17778649921507064,0.20222077152770224,0.13609846070949327,0.2962046204620462,0.75,123,123,128,125,149,298,0,0,0,0,0,152
batch,20261000051,Round Robin,Round Robin,1,0.0,0.08145799802150577,0.2396946003408441,0.14625279642058164,0.16590282056833255,0.143424317617866,0.35049627791563276,0.7550335570469799,170,161,165,161,187,347,0,0,0,0,0,182
batch,20261000052,Round Robin,Round Robin,1,0.0,0.14674999692942947,0.22750065454711027,0.19123020706455543,0.2069470621811624,0.14241210502892743,0.2939376344385106,0.7545676004872107,198,178,178,179,189,379,0,0,0,0,0,192
batch,20261000053,Round Robin,Round Robin,1,0.0,0.10837499576155096,0.2107690568890864,0.19098676968620698,0.24797378666884917,0.13988764044943822,0.3024023908985053,0.7554630593132154,200,195,209,193,202,414,0,0,0,0,0,214
batch,20261000054,Round Robin,Round Robin,1,0.0,0.08104199514491484,0.2419024091225174,0.21695246847883892,0.16973442715788092,0.13237335183900067,0.29849448588543637,0.7530706243602866,211,215,215,210,220,458,0,0,0,0,0,248
batch,20261000055,Round Robin,Round Robin,1,0.0,0.09879100252874196,0.2164429530201342,0.22074947670327943,0.24749258288446582,0.14184549356223178,0.3115360422818076,0.7620805369127517,175,174,188,172,177,372,0,0,0,0,0,197
batch,20261000056,Round Robin,Round Robin,1,0.0,0.17949999892152846,0.26553185376714783,0.19534412955465585,0.20589180341502325,0.15102707749766572,0.28944911297852477,0.7557354925775979,180,180,180,183,194,388,0,0,0,0,0,208
batch,20261000057,Round Robin,Round Robin,1,0.0,0.09487500210525468,0.24892889758643183,0.18299413899736222,0.16534724940204393,0.13914285714285712,0.31257142857142856,0.75,135,133,129,129,135,291,0,0,0,0,0,156
batch,20261000058,Round Robin,Round Robin,1,0.0,0.1008749968605116,0.2062532319371365,0.1720430107526882,0.19649866312516978,0.13039167079821518,0.298834903321765,0.759744623655914,175,159,164,159,168,340,0,0,0,0,0,181
batch,20261000059,Round Robin,Round Robin,1,0.0,0.08641599561087787,0.23881053485106615,0.17354899381113528,0.17777678893475238,0.14435695538057744,0.33311461067366577,0.7580731969860064,181,181,176,177,192,393,0,0,0,0,0,204
batch,20261000060,Round Robin,Round Robin,1,0.0,0.13699999544769526,0.2023354313096729,0.22189971906413236,0.16981845688350983,0.14277609682299547,0.27496217851739785,0.7547846889952153,189,188,186,186,186,404,0,0,0,0,0,218
batch,20261000061,Round Robin,Round Robin,1,0.0,0.10491599823581055,0.25283470010388304,0.17693661971830987,0.202403564393723,0.14150518251464625,0.30385308697611535,0.7570422535211268,195,178,179,180,195,381,0,0,0,0,0,196
