process_count,arrival_rate,burst_mean,burst_variance,short_job_ratio,priority_mean,priority_variance,io_frequency,io_cpu_ratio,profile,seed,label,score_fcfs,score_sjf,score_srtf,score_round_robin,score_priority,score_priority_rr
12.0,0.9230769230769231,8.333333333333334,9.555555555555555,1.0,3.3333333333333335,1.3888888888888888,2.5,1.44,interactive,420000280,Round Robin,0.16039895499305368,0.23926202705508834,0.14876713645379164,0.11340640809443508,0.33480764868889484,0.7979274611398963
12.0,0.8571428571428571,8.5,14.583333333333334,1.0,2.1666666666666665,1.1388888888888888,2.75,1.7549019607843137,interactive,420000281,Round Robin,0.1412867439954934,0.135477538406981,0.1214610568780418,0.11706970131907217,0.3592633772955062,0.7968197879858657
12.0,1.3333333333333333,8.166666666666666,4.638888888888889,1.0,3.0833333333333335,1.4097222222222223,2.1666666666666665,1.316326530612245,interactive,420000282,Round Robin,0.1770825743019682,0.2325264824257617,0.16934962802156228,0.1303818034118603,0.2859987339617708,0.8047808764940239
12.0,1.2,8.75,8.020833333333334,1.0,2.5833333333333335,1.7430555555555556,2.75,1.438095238095238,interactive,420000283,SRTF,0.13686293645630018,0.23056948843217365,0.10064519626978963,0.1116352201257862,0.2755961103987299,0.7827586206896552
12.0,0.9230769230769231,7.5,5.416666666666667,1.0,3.5,2.25,2.5833333333333335,1.6333333333333333,interactive,420000284,Round Robin,0.12909301322925415,0.29923590185105464,0.23463322013900226,0.11239193083573486,0.30349880118227585,0.9251968503937007
12.0,0.8571428571428571,8.5,8.416666666666666,1.0,2.6666666666666665,1.5555555555555556,2.5833333333333335,1.6372549019607843,interactive,420000285,Round Robin,0.13240911814640965,0.2547804969095076,0.15038545893342659,0.130123362564446,0.3345756991211825,0.7922794117647058
12.0,0.8571428571428571,9.25,10.854166666666666,1.0,2.6666666666666665,0.8888888888888888,2.25,1.1261261261261262,interactive,420000286,SRTF,0.1418680939425599,0.23206957467047154,0.10642584209814188,0.15253741265922366,0.2922483468038207,0.7926008968609866
12.0,1.2,8.833333333333334,9.472222222222221,1.0,2.8333333333333335,2.9722222222222223,2.4166666666666665,1.4339622641509433,interactive,420000287,SRTF,0.14502030507101188,0.21293398717558462,0.11026037698539631,0.12651576394502828,0.30974667901055264,0.7841726618705036
12.0,0.6666666666666666,8.083333333333334,18.40972222222222,1.0,3.5833333333333335,1.5763888888888888,2.6666666666666665,1.7628865979381443,interactive,420000288,SRTF,0.2386891563720832,0.14643333368331535,0.10313003539408624,0.125585827216262,0.2913097986817315,0.9146341463414633
12.0,1.2,6.166666666666667,3.8055555555555554,1.0,3,2,1.5,1.2702702702702702,interactive,420000289,Round Robin,0.16603104114722417,0.19225232819843968,0.12063398485005686,0.1065699820458778,0.31175771971496435,0.8043478260869565
12.0,0.75,8.333333333333334,11.555555555555555,1.0,2.5833333333333335,1.2430555555555556,2.8333333333333335,1.6,interactive,420000290,SRTF,0.12789269782276774,0.1871849605324731,0.0812454990694617,0.09963269054178146,0.32083588614144065,0.8417159763313609
12.0,1.0,10.666666666666666,13.055555555555555,1.0,2.5833333333333335,1.9097222222222223,3.1666666666666665,1.3984375,interactive,420000291,SRTF,0.13269913419913418,0.1993065634765671,0.10693517052053633,0.11699999999999998,0.33381164364091187,0.7905844155844155
12.0,1.0,7.333333333333333,6.222222222222222,1.0,3.0833333333333335,1.4097222222222223,2.4166666666666665,1.4886363636363635,interactive,420000292,Round Robin,0.10499401018268943,0.18345648604269296,0.1648476386914073,0.09317647020599656,0.33596654794563424,0.8309523809523809
12.0,1.3333333333333333,9.416666666666666,11.743055555555555,1.0,3,2.1666666666666665,2.5833333333333335,1.4336283185840708,interactive,420000293,Round Robin,0.10749689096272239,0.17855606217638406,0.1261340964425999,0.10336906584992343,0.3310247725158892,0.7793624161073825
12.0,0.8571428571428571,7.666666666666667,11.222222222222221,1.0,2.9166666666666665,1.9097222222222223,2.0833333333333335,1.358695652173913,interactive,420000294,SRTF,0.1390301971464296,0.1983448344834483,0.07874723806587533,0.12310452626723468,0.3649753124058879,0.8002136752136753
12.0,0.8571428571428571,9.083333333333334,11.243055555555555,1.0,2.5833333333333335,2.7430555555555554,2.3333333333333335,1.4220183486238531,interactive,420000295,Round Robin,0.16789953149401354,0.2211241712478048,0.1327277459656429,0.11210570067187713,0.3214579078738371,0.7754424778761062
12.0,0.9230769230769231,8.083333333333334,3.7430555555555554,1.0,2.5,1.9166666666666667,2.3333333333333335,1.5360824742268042,interactive,420000296,SRTF,0.1396680626550117,0.27783577773743,0.12818881712011485,0.13306207322459476,0.2683759121212951,0.8226495726495726
12.0,1.0909090909090908,9.25,11.6875,1.0,2.75,2.1875,2.5,1.3963963963963963,interactive,420000297,Round Robin,0.17791311606794133,0.2810602505153005,0.1853121077462901,0.1058221872541306,0.33500258442806274,0.773109243697479
12.0,0.9230769230769231,7.25,6.854166666666667,1.0,2.9166666666666665,1.7430555555555556,2.1666666666666665,1.4942528735632183,interactive,420000298,Round Robin,0.19191243098863933,0.2335271779597915,0.1455408515535098,0.1181818181818182,0.2868686868686869,0.8006329113924051
12.0,1.0,10.083333333333334,13.909722222222221,1.0,2.5,1.0833333333333333,2.6666666666666665,1.3801652892561984,interactive,420000299,Round Robin,0.14157255475681763,0.17407498713771222,0.1873344646381403,0.10541516245487365,0.37312263156714576,0.7740524781341107
12.0,1.0,8.333333333333334,17.72222222222222,1.0,2.9166666666666665,2.4097222222222223,2.25,1.27,interactive,420000300,SRTF,0.19298054756050428,0.1807481467030823,0.09140511307621296,0.12818003913894324,0.328430818293832,0.8047210300429184
12.0,1.3333333333333333,9.333333333333334,9.055555555555555,1.0,3.25,2.0208333333333335,2.5,1.2232142857142858,interactive,420000301,FCFS,0.10797508140482821,0.21711213844164587,0.18130294028523292,0.11265379913732824,0.32429672982707464,0.7883986928104576
12.0,0.8571428571428571,8.666666666666666,16.555555555555557,1.0,2.6666666666666665,1.7222222222222223,2.75,1.4423076923076923,interactive,420000302,Round Robin,0.10968222442899703,0.306175532807518,0.13363251904666243,0.10622548103866991,0.2695681739729839,0.8289473684210527
12.0,0.8571428571428571,11.083333333333334,15.07638888888889,1.0,2.75,2.3541666666666665,3,1.4586466165413534,interactive,420000303,Round Robin,0.13107908484957662,0.2912249099330932,0.191121284458019,0.10863545314776742,0.2651830150771266,0.7802197802197802
12.0,0.8571428571428571,9.25,9.020833333333334,1.0,3.8333333333333335,1.3055555555555556,2.5,1.4504504504504505,interactive,420000304,Round Robin,0.14118487987820727,0.26390587666401183,0.13059432305839788,0.10359012715033658,0.3210545998504114,0.7952127659574468
12.0,0.8571428571428571,9.666666666666666,13.722222222222221,1.0,2.9166666666666665,2.9097222222222223,2.8333333333333335,1.3362068965517242,interactive,420000305,Round Robin,0.16475708308997936,0.1967680608365019,0.15759394959099293,0.11599267915018935,0.2880146227238571,0.7870722433460076
12.0,0.8,8.25,11.520833333333334,1.0,2.9166666666666665,2.4097222222222223,2.5,1.5656565656565657,interactive,420000306,Round Robin,0.15498765641261467,0.30093619881354433,0.1415337512404095,0.12551764634090895,0.3518164435946463,0.8212025316455696
12.0,1.5,8.166666666666666,7.972222222222222,1.0,2.5,1.9166666666666667,1.9166666666666667,1.1224489795918366,interactive,420000307,Round Robin,0.1423877692031784,0.3177838448503107,0.19636423966628744,0.1143344709897611,0.24691361880300053,0.7986111111111112
12.0,0.8,7.583333333333333,8.07638888888889,1.0,3.0833333333333335,3.2430555555555554,2.0833333333333335,1.1428571428571428,interactive,420000308,Round Robin,0.17099612785588394,0.2385399390253759,0.19748138040820973,0.1359230200693615,0.3299774965435434,0.806060606060606
12.0,0.8,9,7.833333333333333,1.0,3.1666666666666665,1.6388888888888888,2.75,1.5555555555555556,interactive,420000309,SRTF,0.1370416592381292,0.23493652372513085,0.11566728075909748,0.1327987035362019,0.33445099358008,0.8185654008438819
12.0,0.9230769230769231,8.083333333333334,8.243055555555555,1.0,3,1.6666666666666667,2.1666666666666665,1.2474226804123711,interactive,420000310,Round Robin,0.15294754265342503,0.17635834870194353,0.15720501284980337,0.10918003565062387,0.34637563791427917,0.7913533834586466
12.0,0.7058823529411765,9,10.166666666666666,1.0,3.0833333333333335,1.4097222222222223,2.4166666666666665,1.2685185185185186,interactive,420000311,SRTF,0.12510584950846135,0.17924300867888138,0.061293184706755474,0.13063006262993457,0.3212007466853547,0.7899590163934427
12.0,2.4,7.75,9.354166666666666,1.0,3.75,1.6875,2.3333333333333335,1.3978494623655915,interactive,420000312,Round Robin,0.2039494440050651,0.2767413664643931,0.25229108294265773,0.1346704871060172,0.32656015172441233,0.7997737556561086
12.0,1.3333333333333333,10,10.333333333333334,1.0,3.3333333333333335,1.8888888888888888,2.8333333333333335,1.35,interactive,420000313,Round Robin,0.175555696091155,0.2812683212820012,0.17117625233331474,0.15832161266873618,0.25964537523066683,0.7760223048327137
12.0,1.7142857142857142,9.083333333333334,10.243055555555555,1.0,2.75,1.3541666666666667,2.5,1.3577981651376148,interactive,420000314,Round Robin,0.18210082236590783,0.1935513132637296,0.1314930827460193,0.12607674236491778,0.2891542678151918,0.7956730769230769
12.0,1.7142857142857142,8.166666666666666,13.972222222222221,1.0,2.8333333333333335,2.138888888888889,2.0833333333333335,1.3979591836734695,interactive,420000315,SRTF,0.12151067323481117,0.23611756664388245,0.0768880556710066,0.11243710212927699,0.295320197044335,0.7803030303030303
12.0,0.9230769230769231,9.083333333333334,12.409722222222221,1.0,3.5833333333333335,0.5763888888888888,2.5833333333333335,1.4770642201834863,interactive,420000316,SRTF,0.13948757162493217,0.15659519168291103,0.10375882721015464,0.12210131972540592,0.3193103602395638,0.7920875420875422
12.0,1.0,10.416666666666666,8.409722222222221,1.0,2.75,2.3541666666666665,2.9166666666666665,1.432,interactive,420000317,SRTF,0.13798584888533877,0.2250406870180761,0.1286381048432848,0.1309788480718085,0.3262965425531914,0.7858361774744027
12.0,1.0909090909090908,10,17.333333333333332,1.0,2.6666666666666665,1.7222222222222223,2.6666666666666665,1.3166666666666667,interactive,420000318,Round Robin,0.19347625367880428,0.24033724895793865,0.13997054012880472,0.12903225806451615,0.3409751193307791,0.7774725274725275
12.0,0.9230769230769231,7.333333333333333,8.222222222222221,1.0,2.9166666666666665,1.9097222222222223,2.25,1.6818181818181819,interactive,420000319,Round Robin,0.13523201146371702,0.3438424228084703,0.12847574425606595,0.12815542886047449,0.2381915826545939,0.833955223880597
12.0,0.8571428571428571,8.75,10.1875,1.0,2.9166666666666665,2.4097222222222223,2.5833333333333335,1.4857142857142858,interactive,420000320,Round Robin,0.12935746649956617,0.25046904315196994,0.10801439634949708,0.09802371541501977,0.3494298506418552,0.8038617886178862
12.0,0.8571428571428571,7.583333333333333,12.243055555555555,1.0,2.6666666666666665,2.2222222222222223,2,1.2087912087912087,interactive,420000321,Round Robin,0.19787899151856672,0.27179566563467494,0.14682812294140893,0.12042420994095666,0.3150744959490553,0.8155737704918032
12.0,0.9230769230769231,9.25,14.020833333333334,1.0,2.75,1.8541666666666667,2.5833333333333335,1.5585585585585586,interactive,420000322,Round Robin,0.14436731973104566,0.2632760159649206,0.15637717814901522,0.10604707792207793,0.35140623015200917,0.788546255506608
12.0,1.2,8.416666666666666,14.409722222222221,1.0,3.25,2.3541666666666665,2.4166666666666665,1.4257425742574257,interactive,420000323,SRTF,0.113640778842333,0.11446941237200745,0.11241321665045659,0.13664271979308165,0.31384976525821595,0.804858934169279
12.0,0.8,8,10.5,1.0,2.5,1.4166666666666667,1.75,1.09375,interactive,420000324,Round Robin,0.17711956892435715,0.297439781401289,0.23680171884591775,0.10535330124498822,0.3348349113378555,0.787037037037037
12.0,1.3333333333333333,8.083333333333334,12.909722222222221,1.0,3.0833333333333335,1.2430555555555556,2.3333333333333335,1.5670103092783505,interactive,420000325,Round Robin,0.11936193017761834,0.2416164108187135,0.131101780961359,0.09672762271414823,0.3773707625483502,0.7982954545454546
12.0,1.0,7,9,1.0,3.1666666666666665,0.8055555555555556,2,1.5595238095238095,interactive,420000326,SRTF,0.13886962059719538,0.18764631358616324,0.11026077097505664,0.11575891040176754,0.34364267369193474,0.8201530612244898
12.0,1.0,8.5,5.083333333333333,1.0,3.3333333333333335,2.2222222222222223,2.5,1.5294117647058822,interactive,420000327,SRTF,0.13104678861414906,0.2206475688188598,0.11468453575438255,0.12512013909756328,0.30977226037305644,0.7893258426966292
12.0,0.8571428571428571,9.666666666666666,6.888888888888889,1.0,3.25,1.6875,2.9166666666666665,1.3706896551724137,interactive,420000328,Round Robin,0.15257154641791992,0.18972604307527613,0.18094592523856687,0.13804549680438696,0.2857570085935687,0.7843137254901961
12.0,0.8571428571428571,7.25,17.854166666666668,1.0,2.4166666666666665,1.5763888888888888,2.0833333333333335,1.2183908045977012,interactive,420000329,Round Robin,0.14507020757020755,0.24551282051282047,0.20685194435194434,0.10622710622710622,0.4261284493284493,0.8333333333333333
12.0,1.5,8.416666666666666,7.743055555555555,1.0,2.9166666666666665,2.076388888888889,2.25,1.1683168316831682,interactive,420000330,FCFS,0.11712856348765188,0.2950069826611071,0.25203151334817625,0.14341014910637154,0.29129115107581494,0.8044747081712063
12.0,0.8,9.416666666666666,20.07638888888889,1.0,2.6666666666666665,2.7222222222222223,2.3333333333333335,1.336283185840708,interactive,420000331,SRTF,0.1369313350340136,0.1689453125,0.12538531037414963,0.1260217325592628,0.43121241575074326,0.7890625
12.0,1.2,9.333333333333334,13.722222222222221,1.0,2.9166666666666665,2.576388888888889,2.25,1.2857142857142858,interactive,420000332,Round Robin,0.15225279351557636,0.21137856122376247,0.19451224015255703,0.14649985137124652,0.28390491036632887,0.7647058823529411
12.0,1.2,8.916666666666666,12.409722222222221,1.0,3.4166666666666665,2.7430555555555554,2.6666666666666665,1.5700934579439252,interactive,420000333,Round Robin,0.1570172656527995,0.17329246849979882,0.1307300772003651,0.1285834738617201,0.3359295803707087,0.768348623853211
12.0,0.9230769230769231,9.5,18.083333333333332,1.0,2.8333333333333335,1.4722222222222223,2.9166666666666665,1.6666666666666667,interactive,420000334,Round Robin,0.1803035131826377,0.18139287703947077,0.13928905943504574,0.11759868421052633,0.38129015132112515,0.7723509933774835
12.0,2.0,6.916666666666667,11.409722222222221,1.0,2.75,2.5208333333333335,1.9166666666666667,1.6746987951807228,interactive,420000335,Round Robin,0.14682750042224565,0.19606276881391344,0.15563720330025715,0.11576827240382515,0.3637413394919169,0.7934397163120568
12.0,1.2,7.333333333333333,11.38888888888889,1.0,3.75,1.3541666666666667,2,1.4772727272727273,interactive,420000336,Round Robin,0.14511805340756778,0.2007316477650645,0.18307739929715774,0.11878258671916644,0.34627979129633285,0.8600628930817611
12.0,0.8571428571428571,10.083333333333334,12.57638888888889,1.0,2.75,2.8541666666666665,2.5833333333333335,1.1239669421487604,interactive,420000337,Round Robin,0.12804514590784222,0.25673942648352666,0.12066876587363293,0.11652542372881357,0.3232849941554647,0.7759938837920489
12.0,1.0909090909090908,7.333333333333333,9.555555555555555,1.0,3,2,1.9166666666666667,1.3295454545454546,interactive,420000338,Round Robin,0.1344045660222131,0.15299775153779602,0.132414658160585,0.1277525081784717,0.3243322600320572,0.825
12.0,1.2,7.083333333333333,8.743055555555555,1.0,3.1666666666666665,2.138888888888889,1.9166666666666667,1.4,interactive,420000339,Round Robin,0.18016340422256996,0.26952291545895807,0.1934719317339313,0.12075029308323562,0.31053907015220034,0.8591772151898733
12.0,0.9230769230769231,8.5,10.416666666666666,1.0,3.4166666666666665,1.5763888888888888,2.25,1.2745098039215685,interactive,420000340,Round Robin,0.13654490616621984,0.19478088861838097,0.11896224307417338,0.11617515638963359,0.27795374614431084,0.8177083333333333
12.0,1.2,10.583333333333334,6.076388888888889,1.0,2.1666666666666665,1.8055555555555556,3.5,1.5590551181102361,interactive,420000341,Round Robin,0.13905877395555996,0.30045263218589635,0.13880607645400103,0.12382149591451919,0.2628678324398485,0.7790262172284644
12.0,1.2,9.083333333333334,12.07638888888889,1.0,3.0833333333333335,1.7430555555555556,2.8333333333333335,1.3394495412844036,interactive,420000342,Round Robin,0.1692332713282306,0.17188094816816532,0.1342861826597282,0.12319453595789463,0.3548197823100601,0.7736928104575163
12.0,1.2,7.666666666666667,2.388888888888889,1.0,3.1666666666666665,1.6388888888888888,2,1.1304347826086956,interactive,420000343,SRTF,0.12453784443669343,0.25595911837046587,0.07987443320544123,0.11352459016393444,0.2979321253954559,0.7978723404255319
12.0,0.8571428571428571,7.333333333333333,10.722222222222221,1.0,3.8333333333333335,1.4722222222222223,2.4166666666666665,1.6931818181818181,interactive,420000344,Round Robin,0.21835061490233904,0.253005366726297,0.2949333370850274,0.13991911886859762,0.24161244469985446,0.8496503496503496
12.0,1.0,9.083333333333334,8.743055555555555,1.0,3.25,2.5208333333333335,2.5,1.5688073394495412,interactive,420000345,Round Robin,0.12948805547120157,0.19276154407497934,0.13261337179876506,0.11420425586734236,0.3081516670957126,0.7829391891891893
12.0,1.3333333333333333,8.916666666666666,11.07638888888889,1.0,2.9166666666666665,2.4097222222222223,2.3333333333333335,1.355140186915888,interactive,420000346,SRTF,0.14149555564628835,0.17141278348018285,0.10634744758151364,0.10957792207792208,0.33282837212292654,0.7854938271604939
12.0,0.8,9.333333333333334,16.72222222222222,1.0,2.25,2.1875,2.3333333333333335,1.3303571428571428,interactive,420000347,SRTF,0.17315404565936682,0.21861430395913156,0.08219974291622423,0.12113862031706997,0.3604104041705338,0.8034482758620689
12.0,0.75,7.833333333333333,7.305555555555555,1.0,2.9166666666666665,2.2430555555555554,2.5,1.553191489361702,interactive,420000348,Round Robin,0.13259259259259257,0.2651890060053326,0.2426320837211926,0.10526315789473682,0.35150097877830666,0.837037037037037
12.0,0.8571428571428571,6.916666666666667,12.243055555555555,1.0,3.25,1.5208333333333333,1.9166666666666667,1.4819277108433735,interactive,420000349,Round Robin,0.18991228070175437,0.16636363636363635,0.18300438596491228,0.09630016132284736,0.314800413956239,0.85625
12.0,1.0,8.916666666666666,16.40972222222222,1.0,3.75,1.3541666666666667,2.4166666666666665,1.3271028037383177,interactive,420000350,SRTF,0.168435451443674,0.2483369537793148,0.0916227522138317,0.11708361065846545,0.3207428679626356,0.7858649789029536
12.0,1.0909090909090908,9.166666666666666,19.305555555555557,1.0,2.9166666666666665,2.2430555555555554,2.5,1.2272727272727273,interactive,420000351,SRTF,0.15311505162000538,0.16664697332800782,0.10047380321918419,0.11734253666954272,0.32038320676155013,0.7982758620689655
12.0,1.0,8.666666666666666,4.722222222222222,1.0,3,1.8333333333333333,2.8333333333333335,1.6923076923076923,interactive,420000352,SRTF,0.1730481381471481,0.25215378680725214,0.11459034792368124,0.1357546677564953,0.32602626881462093,0.7818181818181817
12.0,0.7058823529411765,8.416666666666666,7.243055555555555,1.0,3.0833333333333335,1.4097222222222223,2.4166666666666665,1.316831683168317,interactive,420000353,Round Robin,0.1365582349544857,0.21089901477832515,0.15828040735599425,0.11665819270593743,0.3088075266379505,0.8078817733990147
12.0,0.7058823529411765,8.833333333333334,13.63888888888889,1.0,3,2.1666666666666665,2.4166666666666665,1.490566037735849,interactive,420000354,Round Robin,0.1555822529335854,0.2729036741249385,0.17561278056162752,0.09747606614447346,0.3423668203516293,0.7963362068965517
12.0,1.7142857142857142,7.25,10.354166666666666,1.0,2.3333333333333335,1.8888888888888888,2.0833333333333335,1.3563218390804597,interactive,420000355,SRTF,0.1246348586356703,0.21009118541033436,0.08710415994840373,0.0925507900677201,0.3121626263617627,0.8014285714285714
12.0,1.2,8.333333333333334,6.722222222222222,1.0,2.8333333333333335,1.6388888888888888,2.5833333333333335,1.43,interactive,420000356,Round Robin,0.14921218264560843,0.20972382028802516,0.1588245270820632,0.13878257903855737,0.28122497998398716,0.7754901960784314
12.0,1.0909090909090908,7.666666666666667,13.055555555555555,1.0,3.0833333333333335,1.7430555555555556,2.1666666666666665,1.2826086956521738,interactive,420000357,Round Robin,0.18768986072104085,0.22249645725082662,0.19317613417299376,0.13316466393222995,0.37270441288620487,0.7990867579908676
12.0,1.5,6.416666666666667,8.409722222222221,1.0,3.5833333333333335,1.7430555555555556,1.5,1.1428571428571428,interactive,420000358,SRTF,0.19885842623853364,0.13909473774067174,0.08835704952709522,0.14866596387184894,0.334652862362972,0.7976653696498055
12.0,1.0,7.833333333333333,6.805555555555555,1.0,2.8333333333333335,1.8055555555555556,2.5,1.425531914893617,interactive,420000359,SRTF,0.14876702997275204,0.202132987175122,0.06217317760156753,0.11353315168029064,0.3315124853103606,0.79125
12.0,1.0909090909090908,9.916666666666666,15.909722222222221,1.0,2.4166666666666665,1.4097222222222223,3.0833333333333335,1.3781512605042017,interactive,420000360,Round Robin,0.1610008126560804,0.2578325621326995,0.15620970525908082,0.14126985916365042,0.3385793264789802,0.7946768060836502
12.0,0.8571428571428571,9.166666666666666,5.805555555555555,1.0,4.083333333333333,0.7430555555555556,2.5,1.2636363636363637,interactive,420000361,Round Robin,0.1358524222845831,0.27635003253090434,0.20031434227414127,0.1213208901651113,0.2864316061433725,0.803030303030303
12.0,1.0909090909090908,9.5,10.416666666666666,1.0,2.9166666666666665,1.2430555555555556,2.8333333333333335,1.456140350877193,interactive,420000362,Round Robin,0.14474949282670072,0.17175888322306893,0.13189719524350574,0.10866202629543696,0.32008833562687694,0.7887537993920972
12.0,0.8,9.5,10.583333333333334,1.0,3.5833333333333335,1.4097222222222223,2.6666666666666665,1.3596491228070176,interactive,420000363,Round Robin,0.14069330226871662,0.18963999043237859,0.1515870635863485,0.11101385119232425,0.3205857254988562,0.7996389891696751
12.0,1.2,8.75,13.354166666666666,1.0,3,2.3333333333333335,2.3333333333333335,1.3238095238095238,interactive,420000364,Round Robin,0.15359191706497097,0.17988154087292021,0.23690828860574117,0.12143619853200693,0.37052421908120353,0.7718531468531469
12.0,1.0909090909090908,7.25,11.854166666666666,1.0,2.9166666666666665,1.7430555555555556,2.4166666666666665,1.6436781609195403,interactive,420000365,SRTF,0.1685274636011932,0.1678971001337408,0.046863898318465304,0.1430034642327555,0.37781262867246346,0.8232217573221757
12.0,1.3333333333333333,8.083333333333334,10.409722222222221,1.0,2.75,2.0208333333333335,2.25,1.3711340206185567,interactive,420000366,Round Robin,0.15678643975034995,0.17244511582118413,0.16521452378242907,0.1265984654731458,0.34491882194917467,0.7798353909465021
12.0,1.0,7.416666666666667,8.409722222222221,1.0,2.8333333333333335,1.8055555555555556,2.25,1.5617977528089888,interactive,420000367,SRTF,0.1973583086923107,0.13987505532004754,0.11756698667430862,0.14305215570491964,0.37350405478691573,0.7694805194805194
12.0,1.5,8.166666666666666,13.305555555555555,1.0,3.0833333333333335,1.5763888888888888,2.5,1.346938775510204,interactive,420000368,Round Robin,0.17259703481592542,0.2876097747231768,0.12945827722888098,0.12367149758454107,0.33836601342289996,0.8362068965517242
12.0,1.2,8.5,8.583333333333334,1.0,3,1.1666666666666667,2.0833333333333335,1.2450980392156863,interactive,420000369,Round Robin,0.1839988099129894,0.24965549836005832,0.16275330922489084,0.1349735082300202,0.2750954597492339,0.796875
12.0,1.0909090909090908,10.083333333333334,11.909722222222221,1.0,3.3333333333333335,1.3888888888888888,3.0833333333333335,1.487603305785124,interactive,420000370,Round Robin,0.1794288063592773,0.17830918740824886,0.14276659262173746,0.1351469686570579,0.3709224799648755,0.7808483290488433
12.0,0.8571428571428571,9.333333333333334,12.055555555555555,1.0,3.0833333333333335,2.2430555555555554,2.5833333333333335,1.5357142857142858,interactive,420000371,Round Robin,0.13251353040183023,0.15822804028408033,0.12303595005089647,0.11102236421725238,0.3591819924484461,0.7910094637223974
12.0,0.8571428571428571,7.75,9.020833333333334,1.0,2.8333333333333335,1.8055555555555556,2.3333333333333335,1.6021505376344085,interactive,420000372,SRTF,0.19340679566588242,0.14945673756612074,0.08503315279635071,0.10953729933899906,0.31568728444249194,0.8206214689265536
12.0,1.0,8.25,7.854166666666667,1.0,3.0833333333333335,2.2430555555555554,2.5,1.4444444444444444,interactive,420000373,Round Robin,0.16267072589884532,0.2482333533749895,0.15283378540281972,0.13276665359792034,0.31583818505998845,0.8015267175572519
12.0,0.8571428571428571,7.75,9.1875,1.0,3,2.3333333333333335,2.0833333333333335,1.1935483870967742,interactive,420000374,Round Robin,0.14662518300303576,0.16406145400990763,0.14527116901418577,0.11359404096834266,0.355003193834329,0.7760617760617761
12.0,1.0909090909090908,8.833333333333334,12.472222222222221,1.0,3.8333333333333335,1.4722222222222223,2.6666666666666665,1.4528301886792452,interactive,420000375,Round Robin,0.13139447264333814,0.18945325014039277,0.14089715140316614,0.1268313287175973,0.35874858997016396,0.807218309859155
12.0,1.0,9.333333333333334,13.722222222222221,1.0,2.5833333333333335,1.5763888888888888,2.5,1.3214285714285714,interactive,420000376,Round Robin,0.17702334106911266,0.21612287599733276,0.19005847953216376,0.1259213883665419,0.3420669521378445,0.775375939849624
12.0,1.0,8.833333333333334,17.97222222222222,1.0,2.8333333333333335,0.9722222222222222,2.25,1.3773584905660377,interactive,420000377,SRTF,0.18444650719822137,0.25418725268190034,0.1383102123072597,0.14280462274813346,0.3318041065945554,0.7872807017543859
12.0,1.0909090909090908,9.416666666666666,8.07638888888889,1.0,3.5,1.5833333333333333,2.75,1.4867256637168142,interactive,420000378,Round Robin,0.1503651796288985,0.2355284741529431,0.15078626094647007,0.11802902979373567,0.2927807486631016,0.7911073825503356
12.0,0.9230769230769231,8,10.166666666666666,1.0,3.25,1.0208333333333333,2.5,1.7395833333333333,interactive,420000379,SRTF,0.14262698766044454,0.20993589602175006,0.10228190086647648,0.1269164345117551,0.38655591763726266,0.8119747899159664
12.0,0.75,9.333333333333334,10.38888888888889,1.0,3.1666666666666665,1.6388888888888888,2.5833333333333335,1.2321428571428572,interactive,420000380,Round Robin,0.16528285142930083,0.2171655893500229,0.14897100391209375,0.1200485044462409,0.34817990875049326,0.7857142857142857
12.0,1.0,8.416666666666666,8.243055555555555,1.0,2.5,1.4166666666666667,2.1666666666666665,1.316831683168317,interactive,420000381,Round Robin,0.1403311276461382,0.2313385636031219,0.16096650377980723,0.12561752952896427,0.28488372093023256,0.7923553719008265
12.0,1.3333333333333333,7.75,7.020833333333333,1.0,2.5833333333333335,2.576388888888889,1.8333333333333333,1.032258064516129,interactive,420000382,Round Robin,0.13148776298521783,0.24102965937658868,0.13444244067310793,0.12366608801816063,0.34741942974891826,0.7922374429223744
12.0,0.8571428571428571,7.833333333333333,7.472222222222222,1.0,3.8333333333333335,1.4722222222222223,2.0833333333333335,1.4893617021276595,interactive,420000383,SRTF,0.1356006194846636,0.2441573033707865,0.08605544053870091,0.14569690056851348,0.3043221805991885,0.827247191011236
12.0,0.75,8.833333333333334,8.63888888888889,1.0,2.5,2.4166666666666665,2.5,1.3867924528301887,interactive,420000384,Round Robin,0.14225119122538882,0.26356709229177316,0.2376069004223733,0.11225124569784763,0.3249308995442838,0.7962555066079295
12.0,1.0,9.833333333333334,11.972222222222221,1.0,3,1.6666666666666667,2.5,1.4067796610169492,interactive,420000385,Round Robin,0.14919172965119903,0.2626486915146709,0.16855371066737437,0.11863309740559397,0.322057423857868,0.7895189003436427
12.0,1.2,8.916666666666666,9.57638888888889,1.0,2.9166666666666665,2.076388888888889,2.4166666666666665,1.411214953271028,interactive,420000386,Round Robin,0.14178152866615462,0.2436820286520001,0.13588728886264181,0.11820428336079077,0.35626381979219335,0.7793594306049823
12.0,1.2,9.75,8.520833333333334,1.0,2.5,2.0833333333333335,2.9166666666666665,1.5982905982905984,interactive,420000387,SRTF,0.12003061087336378,0.24982453256369733,0.07572614107883816,0.12359150297173335,0.2899254314751338,0.804858934169279
