ready_count,blocked_count,remaining_cpu_mean,remaining_cpu_variance,priority_mean,ready_wait_mean,recent_arrivals,io_return_ratio,seed,epoch,profiles,label,score_fcfs,score_sjf,score_srtf,score_round_robin,score_priority,score_priority_rr
5.0,0.0,2.2,1.36,2.6,5.4,0.0,1.0,42000029,20,mixed/io_intensive/interactive,SRTF,0.27976190476190754,0.005952380952386869,0.0,0.17857142857143066,0.42857142857142577,0.75
2.0,0.0,19,9,1.5,1.5,0.0,1.0,42000029,21,mixed/io_intensive/interactive,FCFS,0.0,0.0,0.0,0.3181818181818157,0.13636363636363127,0.75
2.0,0.0,9,9,1.5,1,0.0,0.0,42000029,22,mixed/io_intensive/interactive,FCFS,0.0,0.0,0.0,0.15384615384616232,0.23076923076925138,0.75
11.0,0.0,10.818181818181818,12.87603305785124,3.1818181818181817,8,11.0,0.0,42000030,0,batch/mixed/cpu_intensive,SJF,0.40653001792114707,0.053931451612903226,0.08564814814814825,0.39635603345280745,0.5405092592592592,0.8346774193548387
25.0,0.0,10.64,49.1104,2.92,11.44,14.0,0.0,42000030,1,batch/mixed/cpu_intensive,SJF,0.7179261862917401,0.06756756756756754,0.07110402911699037,0.23022847100175725,0.6689189189189189,0.6197246235690874
30.0,0.0,11.766666666666667,64.31222222222222,3.1,18.866666666666667,5.0,0.2857142857142857,42000030,2,batch/mixed/cpu_intensive,SJF,0.4624154991672382,0.15534682080924853,0.1755698703504132,0.25035310734463273,0.75,0.6193196662421214
30.0,0.0,11.266666666666667,64.92888888888889,3.1,23.8,0.0,1.0,42000030,3,batch/mixed/cpu_intensive,SJF,0.6732754426931307,0.21527777777777768,0.23514545631445774,0.2443082311733799,0.75,0.6404188558085229
30.0,0.0,10.6,55.24,3.1,26.733333333333334,0.0,1.0,42000030,4,batch/mixed/cpu_intensive,SJF,0.015781922525107447,0.0,0.04878048780487774,0.35007173601147756,0.16212338593974188,0.75
28.0,1.0,10.448275862068966,53.69560047562425,3.103448275862069,27.714285714285715,0.0,1.0,42000030,5,batch/mixed/cpu_intensive,SJF,0.27722007722007713,0.0,0.11389961389961403,0.25057915057915037,0.5,0.5789575289575289
29.0,0.0,9.827586206896552,56.48751486325803,3.103448275862069,26.620689655172413,0.0,1.0,42000030,6,batch/mixed/cpu_intensive,SJF,0.14598880597014924,0.0,0.06716417910447774,0.25466417910447736,0.5,0.5993470149253731
28.0,1.0,9.551724137931034,45.833531510107015,3.103448275862069,27.321428571428573,0.0,1.0,42000030,7,batch/mixed/cpu_intensive,SJF,0.07718696397941693,0.0,0.09262435677530004,0.32933104631217835,0.07718696397941693,0.75
28.0,1.0,9.03448275862069,46.92984542211653,3.103448275862069,26.785714285714285,0.0,1.0,42000030,8,batch/mixed/cpu_intensive,SJF,0.29381443298969045,0.0,0.03842549203373936,0.22867853795688828,0.5,0.5817713214620431
27.0,0.0,8.962962962962964,43.73936899862826,3.1481481481481484,25.85185185185185,0.0,1.0,42000030,9,batch/mixed/cpu_intensive,SJF,0.21990740740740738,0.0,0.087191358024691,0.3055555555555553,0.5,0.6967592592592595
26.0,0.0,8.538461538461538,39.78698224852071,3.076923076923077,26.03846153846154,0.0,0.0,42000030,10,batch/mixed/cpu_intensive,SJF,0.20252403846153838,0.0,0.09915865384615387,0.25060096153846123,0.5,0.6105769230769232
25.0,1.0,8.692307692307692,42.905325443786985,3.076923076923077,24.12,0.0,1.0,42000030,11,batch/mixed/cpu_intensive,SJF,0.5,0.0,0.13757861635220148,0.3168238993710689,0.48584905660377364,0.7083333333333329
26.0,0.0,7.923076923076923,37.22485207100592,3.076923076923077,23.192307692307693,0.0,1.0,42000030,12,batch/mixed/cpu_intensive,FCFS,0.0,0.04642166344293906,0.15860735009671112,0.30367504835589876,0.027079303675047822,0.75
23.0,1.0,7.875,34.692708333333336,3.0833333333333335,23.695652173913043,0.0,0.0,42000030,13,batch/mixed/cpu_intensive,SJF,0.49744463373083475,0.0,0.2589437819420787,0.34156729131175434,0.5,0.730408858603066
22.0,1.0,8.91304347826087,29.38374291115312,3.0869565217391304,23.40909090909091,0.0,1.0,42000030,14,batch/mixed/cpu_intensive,SJF,0.19917864476386113,0.0,0.2936344969199184,0.3347022587268993,0.4989733059548257,0.75
23.0,0.0,8.043478260869565,29.34593572778828,3.0869565217391304,21.608695652173914,0.0,1.0,42000030,15,batch/mixed/cpu_intensive,SJF,0.20818815331010482,0.0,0.29703832752613274,0.3336236933797907,0.5,0.7238675958188153
22.0,1.0,8.217391304347826,35.039697542533084,3.0869565217391304,22.818181818181817,0.0,1.0,42000030,16,batch/mixed/cpu_intensive,SJF,0.06534653465346567,0.0,0.20099009900990117,0.34257425742574227,0.49108910891089075,0.75
21.0,0.0,8,30,2.9523809523809526,22.285714285714285,0.0,1.0,42000030,17,batch/mixed/cpu_intensive,SJF,0.28153153153153165,0.0,0.28903903903903927,0.3896396396396393,0.4662162162162162,0.75
20.0,1.0,10.142857142857142,42.12244897959184,2.9523809523809526,19.35,0.0,1.0,42000030,18,batch/mixed/cpu_intensive,SJF,0.14659685863874344,0.0,0.1849912739965095,0.37347294938917935,0.43368237347294936,0.75
21.0,0.0,10.19047619047619,46.91609977324263,2.9523809523809526,18.38095238095238,0.0,1.0,42000030,19,batch/mixed/cpu_intensive,SJF,0.23701298701298723,0.0,0.13419913419913385,0.34090909090909066,0.2478354978354974,0.75
21.0,0.0,9.238095238095237,44.467120181405896,2.9523809523809526,19.80952380952381,0.0,0.0,42000030,20,batch/mixed/cpu_intensive,FCFS,0.0,0.018617021276596042,0.03058510638297811,0.30718085106382925,0.32845744680851113,0.75
21.0,0.0,8.333333333333334,44.6031746031746,2.9523809523809526,19.666666666666668,0.0,1.0,42000030,21,batch/mixed/cpu_intensive,SJF,0.1844262295081969,0.0,0.125,0.335040983606557,0.2745901639344266,0.75
19.0,1.0,9.2,40.16,3.05,18.526315789473685,0.0,1.0,42000030,22,batch/mixed/cpu_intensive,SJF,0.13402061855670216,0.0,0.15721649484536063,0.3260309278350516,0.29768041237113485,0.75
17.0,0.0,9.647058823529411,36.93425605536332,3.235294117647059,18.764705882352942,0.0,1.0,42000030,23,batch/mixed/cpu_intensive,SJF,0.1654320987654311,0.0,0.29876543209876527,0.3506172839506163,0.3654320987654315,0.75
17.0,0.0,9.235294117647058,31.591695501730104,3.235294117647059,16.705882352941178,0.0,1.0,42000030,24,batch/mixed/cpu_intensive,SJF,0.11436950146627581,0.0,0.2155425219941342,0.32551319648093785,0.2653958944281515,0.75
17.0,0.0,8.058823529411764,34.29065743944636,3.235294117647059,16,0.0,0.0,42000030,25,batch/mixed/cpu_intensive,SJF,0.18117977528089924,0.0,0.20646067415730374,0.337078651685393,0.311797752808989,0.75
15.0,0.0,7.8,26.69333333333333,3.2,15.466666666666667,0.0,0.0,42000030,26,batch/mixed/cpu_intensive,SJF,0.22818791946308736,0.0,0.17953020134228162,0.3053691275167782,0.5,0.7315436241610734
14.0,0.0,6.857142857142857,24.122448979591837,3.0714285714285716,13.857142857142858,0.0,0.0,42000030,27,batch/mixed/cpu_intensive,SJF,0.07692307692307827,0.0,0.01282051282051426,0.24786324786324798,0.5,0.7115384615384623
11.0,0.0,10.818181818181818,53.421487603305785,3.3636363636363638,11.909090909090908,0.0,1.0,42000030,28,batch/mixed/cpu_intensive,SJF,0.19303797468354428,0.0,0.02215189873417705,0.2895569620253161,0.5,0.6566455696202532
10.0,0.0,9.9,49.09,3.4,10.2,0.0,0.0,42000030,29,batch/mixed/cpu_intensive,SRTF,0.1438356164383575,0.03652968036529701,0.0,0.3127853881278531,0.48173515981735116,0.75
9.0,0.0,8.777777777777779,46.839506172839506,3.2222222222222223,9.777777777777779,0.0,0.0,42000030,30,batch/mixed/cpu_intensive,SRTF,0.14161849710982574,0.0202312138728307,0.0,0.28034682080924656,0.5,0.7355491329479752
8.0,0.0,7.375,48.484375,3,7.75,0.0,0.0,42000030,31,batch/mixed/cpu_intensive,SRTF,0.17403314917127,0.08839779005525031,0.0,0.2099447513812151,0.5,0.5980662983425428
5.0,0.0,8,50,3.4,5.8,0.0,0.0,42000030,32,batch/mixed/cpu_intensive,SRTF,0.189320388349516,0.004854368932039381,0.0,0.1650485436893191,0.4271844660194176,0.75
2.0,0.0,10,64,2,4,0.0,0.0,42000030,33,batch/mixed/cpu_intensive,SJF,0.47058823529412414,0.0,0.0,0.058823529411761756,0.47058823529412414,0.75
13.0,0.0,5.3076923076923075,29.597633136094675,2.4615384615384617,7.230769230769231,13.0,0.13333333333333333,42000031,0,mixed/io_intensive/batch,SJF,0.2976190476190478,0.09367396593673964,0.1595238095238099,0.2778530877071024,0.3604391148186765,0.9154501216545012
24.0,1.0,3.72,23.4816,2.92,10.333333333333334,12.0,0.25,42000031,1,mixed/io_intensive/batch,SJF,0.29936607582471675,0.17083333333333336,0.2522648941408173,0.2968980797636631,0.38220088626292437,0.8833333333333333
32.0,2.0,6.235294117647059,40.003460207612456,2.911764705882353,16.9375,9.0,0.4375,42000031,2,mixed/io_intensive/batch,SJF,0.2603470111448836,0.12433510638297872,0.21965823563467918,0.31156462585034017,0.6302721088435372,0.8131648936170213
32.0,1.0,6.333333333333333,35.37373737373738,2.909090909090909,21.75,0.0,1.0,42000031,3,mixed/io_intensive/batch,SJF,0.5221068017930228,0.22857142857142856,0.39432859091794925,0.3424283765347882,0.5248976807639832,0.8
31.0,2.0,5.878787878787879,28.833792470156105,2.909090909090909,27.870967741935484,0.0,1.0,42000031,4,mixed/io_intensive/batch,SJF,0.10769230769230781,0.0,0.1561538461538462,0.27384615384615385,0.3330769230769227,0.75
30.0,1.0,6.387096774193548,28.49531737773153,2.838709677419355,26.3,0.0,1.0,42000031,5,mixed/io_intensive/batch,SJF,0.49136577708006307,0.0,0.03139717425431736,0.3265306122448981,0.3861852433281009,0.75
29.0,1.0,6.266666666666667,25.92888888888889,2.9,26.448275862068964,0.0,1.0,42000031,6,mixed/io_intensive/batch,SJF,0.4322533136966123,0.0,0.08836524300441889,0.345360824742268,0.3041237113402058,0.75
29.0,1.0,5.6,22.506666666666668,2.9,26.724137931034484,0.0,1.0,42000031,7,mixed/io_intensive/batch,SJF,0.08712715855572957,0.0,0.11145996860282593,0.3186813186813184,0.3540031397174248,0.75
27.0,2.0,5.448275862068965,19.48870392390012,2.9655172413793105,25.444444444444443,0.0,1.0,42000031,8,mixed/io_intensive/batch,SJF,0.5,0.0,0.07550335570469835,0.3238255033557045,0.4932885906040265,0.75
28.0,0.0,5.25,18.616071428571427,3.0357142857142856,24.535714285714285,0.0,1.0,42000031,9,mixed/io_intensive/batch,SJF,0.1128712871287125,0.0,0.12376237623762307,0.278217821782178,0.2801980198019801,0.75
24.0,4.0,5.214285714285714,12.454081632653061,3.0357142857142856,24.833333333333332,0.0,1.0,42000031,10,mixed/io_intensive/batch,SJF,0.41512915129151273,0.0,0.24077490774907712,0.32656826568265696,0.3911439114391146,0.75
24.0,1.0,5.16,11.8144,3.04,23.458333333333332,0.0,1.0,42000031,11,mixed/io_intensive/batch,SJF,0.2620614035087722,0.0,0.16557017543859637,0.30153508771929866,0.4407894736842114,0.75
25.0,0.0,4.36,9.3504,3.04,22.92,0.0,1.0,42000031,12,mixed/io_intensive/batch,SJF,0.047680412371135385,0.0,0.22680412371134018,0.27577319587628885,0.16365979381443324,0.75
23.0,1.0,4.041666666666667,8.87326388888889,3,23.73913043478261,0.0,1.0,42000031,13,mixed/io_intensive/batch,SJF,0.3308977035490599,0.0,0.10334029227557406,0.2964509394572022,0.3444676409185795,0.75
21.0,2.0,5.391304347826087,21.803402646502835,3,21.61904761904762,0.0,1.0,42000031,14,mixed/io_intensive/batch,SJF,0.31181318681318776,0.0,0.06318681318681263,0.28021978021978067,0.3543956043956049,0.75
19.0,0.0,5.578947368421052,24.033240997229917,2.8947368421052633,20.894736842105264,0.0,1.0,42000031,15,mixed/io_intensive/batch,SRTF,0.4798488664987408,0.10705289672544102,0.0,0.33249370277078094,0.4181360201511338,0.75
18.0,1.0,5.105263157894737,21.56786703601108,2.8947368421052633,20.444444444444443,0.0,0.0,42000031,16,mixed/io_intensive/batch,SRTF,0.30755395683453385,0.010791366906475421,0.0,0.2589928057553962,0.3147482014388487,0.75
16.0,0.0,4.9375,25.43359375,3,18.6875,0.0,1.0,42000031,17,mixed/io_intensive/batch,SRTF,0.2712264150943395,0.0566037735849044,0.0,0.2688679245283021,0.4150943396226411,0.75
12.0,1.0,5,20,2.923076923076923,16.166666666666668,0.0,1.0,42000031,18,mixed/io_intensive/batch,SJF,0.25238095238095254,0.0,0.12857142857142922,0.2904761904761909,0.29523809523809585,0.75
10.0,0.0,5.7,22.21,3.1,8.1,0.0,1.0,42000031,19,mixed/io_intensive/batch,SJF,0.26648351648351737,0.0,0.10989010989011042,0.29670329670329654,0.2554945054945058,0.75
7.0,1.0,7.375,40.234375,2.875,7.142857142857143,0.0,1.0,42000031,20,mixed/io_intensive/batch,SJF,0.21052631578947273,0.0,0.013157894736842842,0.2763157894736844,0.20065789473684126,0.75
6.0,0.0,7.666666666666667,27.555555555555557,2.5,4.666666666666667,0.0,1.0,42000031,21,mixed/io_intensive/batch,SRTF,0.3132530120481947,0.006024096385543683,0.0,0.32530120481927977,0.102409638554217,0.75
4.0,0.0,6.75,17.6875,2.5,4.25,0.0,0.0,42000031,22,mixed/io_intensive/batch,SRTF,0.19999999999999227,0.016666666666670316,0.0,0.33333333333332904,0.03333333333333419,0.75
1.0,0.0,6,0,4,0,0.0,0.0,42000031,23,mixed/io_intensive/batch,FCFS,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,8.909090909090908,9.71900826446281,3.3636363636363638,8,11.0,0.0,42000032,0,batch/interactive/mixed,SJF,0.5432711340206184,0.027706185567010246,0.15199999999999972,0.44171340206185544,0.29799999999999993,0.920103092783505
23.0,1.0,5.75,18.604166666666668,3.2916666666666665,10,13.0,0.0,42000032,1,batch/interactive/mixed,SJF,0.47318974630021116,0.04614825581395349,0.16753246753246767,0.35757040924192074,0.75,0.8075609710057388
34.0,0.0,5.147058823529412,21.65484429065744,3.3823529411764706,15.5,10.0,0.16666666666666666,42000032,2,batch/interactive/mixed,SJF,0.5004326337262635,0.058762886597938116,0.1819642392628798,0.31938911022576344,0.7433598937583001,0.8134020618556701
34.0,0.0,4.735294117647059,19.018166089965398,3.3823529411764706,23.38235294117647,0.0,1.0,42000032,3,batch/interactive/mixed,SJF,0.3749644230847425,0.18854748603351945,0.33573833280476223,0.30640465793304206,0.7303493449781662,0.8519553072625696
31.0,2.0,4.818181818181818,17.482093663911847,3.3333333333333335,28.35483870967742,0.0,1.0,42000032,4,batch/interactive/mixed,SJF,0.6976744186046513,0.21220930232558133,0.4070015901411249,0.2400284900284898,0.6367521367521365,0.7097909626979396
32.0,1.0,4.303030303030303,16.39302112029385,3.3333333333333335,29.625,0.0,1.0,42000032,5,batch/interactive/mixed,SJF,0.30971993410214216,0.0,0.23640856672158173,0.24382207578253687,0.5,0.67504118616145
29.0,1.0,4.366666666666666,14.29888888888889,3.4,29.655172413793103,0.0,1.0,42000032,6,batch/interactive/mixed,SJF,0.18350515463917552,0.0,0.15670103092783544,0.28350515463917514,0.4525773195876288,0.75
27.0,2.0,3.9655172413793105,13.274673008323424,3.3448275862068964,29.48148148148148,0.0,1.0,42000032,7,batch/interactive/mixed,SJF,0.25386779184247493,0.0,0.052039381153304774,0.13572433192686317,0.5,0.5298874824191279
26.0,1.0,3.888888888888889,13.358024691358025,3.3333333333333335,26.846153846153847,0.0,1.0,42000032,8,batch/interactive/mixed,SJF,0.27137546468401497,0.0,0.1533457249070629,0.29368029739776913,0.5,0.7156133828996277
26.0,0.0,3.3461538461538463,11.61094674556213,3.269230769230769,24.923076923076923,0.0,1.0,42000032,9,batch/interactive/mixed,SJF,0.3885400313971744,0.0,0.09105180533751951,0.1923076923076919,0.5,0.6000784929356355
21.0,3.0,3.5416666666666665,9.664930555555555,3.1666666666666665,23.476190476190474,0.0,1.0,42000032,10,batch/interactive/mixed,SJF,0.2610837438423642,0.0,0.24137931034482735,0.300492610837438,0.47783251231527135,0.75
19.0,1.0,3.5,8.95,3.1,20.210526315789473,0.0,1.0,42000032,11,batch/interactive/mixed,SJF,0.39643652561247217,0.0,0.14587973273942081,0.2538975501113583,0.5,0.6787305122494434
18.0,1.0,3.789473684210526,13.218836565096954,3.0526315789473686,17.555555555555557,0.0,1.0,42000032,12,batch/interactive/mixed,SJF,0.39887640449438166,0.0,0.15028089887640492,0.2823033707865167,0.5,0.7429775280898878
17.0,1.0,4.444444444444445,25.135802469135804,3,16.235294117647058,0.0,1.0,42000032,13,batch/interactive/mixed,SJF,0.35729613733905563,0.0,0.03862660944206017,0.17918454935622283,0.5,0.5804721030042913
13.0,1.0,5.142857142857143,22.979591836734695,3.142857142857143,14.153846153846153,0.0,1.0,42000032,14,batch/interactive/mixed,SJF,0.32987551867220044,0.0,0.11410788381742777,0.28838174273858935,0.4917012448132787,0.75
12.0,1.0,4.615384615384615,21.928994082840237,3.3076923076923075,10.583333333333334,0.0,1.0,42000032,15,batch/interactive/mixed,SJF,0.3169014084507048,0.0,0.05399061032863926,0.27934272300469465,0.49530516431924854,0.75
9.0,2.0,6.7272727272727275,62.3801652892562,3.1818181818181817,10.88888888888889,0.0,1.0,42000032,16,batch/interactive/mixed,SJF,0.1952789699570822,0.0,0.034334763948497715,0.21459227467811123,0.5,0.6319742489270395
7.0,2.0,7.111111111111111,57.20987654320987,3,10,0.0,1.0,42000032,17,batch/interactive/mixed,SJF,0.2093749999999993,0.0,0.0999999999999994,0.2687499999999995,0.5,0.7062499999999994
7.0,1.0,10.125,76.359375,3.125,8.571428571428571,0.0,1.0,42000032,18,batch/interactive/mixed,SJF,0.1946902654867254,0.0,0.0,0.23893805309734456,0.4823008849557513,0.75
5.0,0.0,12.8,49.36,2.8,5.4,0.0,1.0,42000032,19,batch/interactive/mixed,SJF,0.2967032967032978,0.0,0.0,0.2857142857142862,0.2967032967032978,0.75
4.0,0.0,11,19.5,2.75,3,0.0,0.0,42000032,20,batch/interactive/mixed,FCFS,0.0,0.0,0.0,0.2533333333333303,0.15999999999999837,0.75
3.0,0.0,8,8.666666666666666,2.3333333333333335,2,0.0,0.0,42000032,21,batch/interactive/mixed,SJF,0.17142857142857537,0.0,0.0,0.25714285714285756,0.17142857142857537,0.75
1.0,0.0,4,0,1,1,0.0,0.0,42000032,22,batch/interactive/mixed,FCFS,0.0,0.0,0.0,0.0,0.0,0.75
12.0,1.0,3.923076923076923,38.68639053254438,3.3076923076923075,5.666666666666667,13.0,0.2777777777777778,42000033,0,io_intensive/cpu_intensive/mixed,SJF,0.23596672988223175,0.08724625974573294,0.3052404532790148,0.2730210016155089,0.25,0.9239130434782609
20.0,2.0,11,99.0909090909091,3.227272727272727,9.35,9.0,0.4375,42000033,1,io_intensive/cpu_intensive/mixed,SJF,0.4543941411451398,0.06628787878787878,0.18474021170425964,0.3122503328894807,0.6736111111111112,0.7734603020887975
31.0,1.0,9.84375,77.3818359375,3.40625,14.161290322580646,10.0,0.23076923076923078,42000033,2,io_intensive/cpu_intensive/mixed,SJF,0.38657770800627944,0.08901515151515152,0.21583476047761763,0.32339089481946626,0.27391358641358643,0.8295454545454546
32.0,0.0,9.4375,73.74609375,3.40625,21.40625,0.0,1.0,42000033,3,io_intensive/cpu_intensive/mixed,SJF,0.5105633802816901,0.11778846153846154,0.24753521126760564,0.31408450704225355,0.31609899783315276,0.8197115384615385
32.0,0.0,8.96875,70.0927734375,3.40625,25.875,0.0,1.0,42000033,4,io_intensive/cpu_intensive/mixed,SJF,0.7386363636363635,0.14015151515151514,0.2870987733470103,0.2390691114245416,0.32404795486600846,0.6825394281318118
29.0,2.0,9.03225806451613,64.22476586888658,3.3870967741935485,29.24137931034483,0.0,1.0,42000033,5,io_intensive/cpu_intensive/mixed,SJF,0.15391459074733096,0.0,0.14323843416370108,0.3113879003558719,0.13523131672597866,0.75
28.0,1.0,9.068965517241379,62.133174791914385,3.3793103448275863,29.928571428571427,0.0,1.0,42000033,6,io_intensive/cpu_intensive/mixed,SJF,0.26360808709175737,0.0,0.2177293934681182,0.3452566096423017,0.18818040435458788,0.75
26.0,3.0,8.827586206896552,58.14268727705113,3.3793103448275863,30.153846153846153,0.0,1.0,42000033,7,io_intensive/cpu_intensive/mixed,SJF,0.4265676567656766,0.0,0.1476897689768977,0.33085808580858084,0.18316831683168316,0.75
27.0,2.0,8.586206896551724,51.00118906064209,3.3793103448275863,26.814814814814813,0.0,1.0,42000033,8,io_intensive/cpu_intensive/mixed,SJF,0.21038732394366197,0.0,0.12411971830985916,0.31954225352112675,0.11267605633802816,0.75
26.0,1.0,8.592592592592593,46.53772290809328,3.4444444444444446,26.53846153846154,0.0,1.0,42000033,9,io_intensive/cpu_intensive/mixed,SJF,0.3775894538606403,0.0,0.08380414312617702,0.3163841807909605,0.10263653483992467,0.75
26.0,1.0,8.148148148148149,44.05212620027435,3.4444444444444446,25.653846153846153,0.0,1.0,42000033,10,io_intensive/cpu_intensive/mixed,SJF,0.5,0.0,0.0734094616639478,0.32300163132137033,0.21451876019575855,0.7287928221859706
26.0,1.0,7.555555555555555,40.32098765432099,3.4444444444444446,25.23076923076923,0.0,1.0,42000033,11,io_intensive/cpu_intensive/mixed,SJF,0.35472370766488415,0.0,0.09893048128342247,0.3315508021390374,0.09180035650623886,0.75
24.0,3.0,7.37037037037037,34.52949245541838,3.4444444444444446,23.666666666666668,0.0,1.0,42000033,12,io_intensive/cpu_intensive/mixed,SJF,0.372960372960373,0.0,0.018648018648018648,0.28438228438228436,0.3146853146853147,0.75
24.0,1.0,7.28,31.4016,3.4,23.708333333333332,0.0,1.0,42000033,13,io_intensive/cpu_intensive/mixed,SJF,0.5,0.0,0.037549407114624504,0.29347826086956524,0.20553359683794467,0.717391304347826
24.0,1.0,6.6,28.56,3.4,23.75,0.0,1.0,42000033,14,io_intensive/cpu_intensive/mixed,SJF,0.3128964059196617,0.0,0.09513742071881606,0.3192389006342495,0.313953488372093,0.75
22.0,2.0,6.375,27.484375,3.4583333333333335,25.09090909090909,0.0,1.0,42000033,15,io_intensive/cpu_intensive/mixed,SJF,0.49150485436893204,0.0,0.053398058252427175,0.30218446601941745,0.22330097087378642,0.75
20.0,1.0,6.523809523809524,22.72562358276644,3.4761904761904763,25.3,0.0,1.0,42000033,16,io_intensive/cpu_intensive/mixed,SJF,0.2518518518518518,0.0,0.0962962962962963,0.31851851851851853,0.2740740740740741,0.75
20.0,1.0,6.142857142857143,18.979591836734695,3.4761904761904763,19,0.0,1.0,42000033,17,io_intensive/cpu_intensive/mixed,SJF,0.42154255319148937,0.0,0.09042553191489362,0.3191489361702128,0.3337765957446808,0.75
18.0,1.0,6.578947368421052,19.61218836565097,3.6315789473684212,18.055555555555557,0.0,1.0,42000033,18,io_intensive/cpu_intensive/mixed,SJF,0.29083094555873923,0.0,0.11318051575931232,0.30945558739255014,0.3638968481375358,0.75
18.0,0.0,5.888888888888889,23.432098765432098,3.7222222222222223,17.333333333333332,0.0,1.0,42000033,19,io_intensive/cpu_intensive/mixed,SJF,0.43911917098445596,0.0,0.13601036269430053,0.33419689119170987,0.40025906735751293,0.75
17.0,1.0,4.944444444444445,18.16358024691358,3.7222222222222223,17.176470588235293,0.0,1.0,42000033,20,io_intensive/cpu_intensive/mixed,SJF,0.2651006711409396,0.0,0.09899328859060402,0.28523489932885904,0.3640939597315436,0.75
15.0,0.0,7.866666666666666,57.44888888888889,3.6,13.866666666666667,0.0,1.0,42000033,21,io_intensive/cpu_intensive/mixed,SJF,0.3806970509383378,0.0,0.09919571045576407,0.3351206434316354,0.29088471849865954,0.75
14.0,0.0,9.928571428571429,78.06632653061224,3.5,12.285714285714286,0.0,1.0,42000033,22,io_intensive/cpu_intensive/mixed,SJF,0.4054878048780488,0.0,0.23628048780487804,0.35060975609756095,0.2621951219512195,0.75
12.0,0.0,10,74.33333333333333,3.5833333333333335,12.583333333333334,0.0,1.0,42000033,23,io_intensive/cpu_intensive/mixed,SJF,0.31777777777777777,0.0,0.20222222222222222,0.32666666666666666,0.24666666666666667,0.75
10.0,0.0,10,76.2,3.5,10.2,0.0,0.0,42000033,24,io_intensive/cpu_intensive/mixed,SJF,0.275,0.0,0.24545454545454548,0.3340909090909091,0.275,0.75
9.0,0.0,8.777777777777779,67.95061728395062,3.3333333333333335,8.444444444444445,0.0,0.0,42000033,25,io_intensive/cpu_intensive/mixed,SJF,0.25495049504950495,0.0,0.2004950495049505,0.35396039603960394,0.14603960396039603,0.75
8.0,0.0,13,79,3.25,7.375,0.0,1.0,42000033,26,io_intensive/cpu_intensive/mixed,SJF,0.245,0.0,0.15,0.375,0.18,0.75
8.0,0.0,13.625,76.234375,3.25,6.875,0.0,1.0,42000033,27,io_intensive/cpu_intensive/mixed,SJF,0.3595890410958904,0.0,0.0,0.3150684931506849,0.18493150684931506,0.75
6.0,0.0,15,41.333333333333336,3.1666666666666665,6,0.0,0.0,42000033,28,io_intensive/cpu_intensive/mixed,SJF,0.13114754098360656,0.0,0.0,0.4016393442622951,0.13934426229508196,0.75
6.0,0.0,11.666666666666666,39.55555555555556,3.1666666666666665,5,0.0,0.0,42000033,29,io_intensive/cpu_intensive/mixed,SJF,0.3137254901960784,0.0,0.0,0.4019607843137255,0.15196078431372548,0.75
5.0,0.0,10,29.2,3.4,4,0.0,0.0,42000033,30,io_intensive/cpu_intensive/mixed,SJF,0.5,0.0,0.0,0.4583333333333333,0.0625,0.6944444444444444
4.0,0.0,7.5,13.25,3.75,3,0.0,0.0,42000033,31,io_intensive/cpu_intensive/mixed,SRTF,0.3333333333333333,0.03333333333333333,0.0,0.5,0.06666666666666667,0.7000000000000001
2.0,0.0,5,1,5,1.5,0.0,0.0,42000033,32,io_intensive/cpu_intensive/mixed,SRTF,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.75
11.0,0.0,13.272727272727273,26.016528925619834,2,8.090909090909092,11.0,0.0,42000034,0,batch/cpu_intensive/interactive,SJF,0.3007562058194968,0.05696202531645565,0.05696202531645565,0.3556998556998554,0.3856421356421352,0.793512658227848
20.0,0.0,13.25,41.6875,2.6,11.15,9.0,0.0,42000034,1,batch/cpu_intensive/interactive,SRTF,0.24288150762870023,0.0796545105566219,0.07015130674002756,0.39157516362301914,0.43156808803301205,0.8301343570057582
30.0,0.0,8.933333333333334,47.46222222222222,2.7,15.9,10.0,0.0,42000034,2,batch/cpu_intensive/interactive,SJF,0.75,0.08925549915397633,0.09085173501577276,0.21973904039029185,0.4369927789788222,0.5719411039408157
30.0,0.0,8.266666666666667,45.86222222222222,2.7,23.766666666666666,0.0,0.0,42000034,3,batch/cpu_intensive/interactive,SJF,0.19899999999999993,0.0897272727272728,0.19074675324675391,0.33379220779220786,0.44074675324675394,0.806
30.0,0.0,7.833333333333333,44.40555555555556,2.7,27.333333333333332,0.0,1.0,42000034,4,batch/cpu_intensive/interactive,SJF,0.34068037628527637,0.1919642857142857,0.21387551957996032,0.34226646248085746,0.6986983154670747,0.7767857142857142
30.0,0.0,7.466666666666667,38.315555555555555,2.7,26.733333333333334,0.0,1.0,42000034,5,batch/cpu_intensive/interactive,SJF,0.5361352792590508,0.0,0.13063660477453579,0.240053050397878,0.45589655246860006,0.6279840848806367
28.0,1.0,7.344827586206897,36.6397146254459,2.7586206896551726,28.785714285714285,0.0,1.0,42000034,6,batch/cpu_intensive/interactive,SJF,0.09878419452887494,0.0,0.12537993920972643,0.32522796352583544,0.2180851063829786,0.75
